No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
47	Gredler	Ludwig	AUT	12	50	39.9	4.0	0	0	0	0	0	1	2	4	4	8	0	0	0
48	Birnbacher	Andreas	GER	7	46	32.4	8.8	0	0	0	0	0	1	2	4	4	3	0	0	0
49	Garabik	Petr	CZE	9	52	46.2	4.2	0	0	0	0	0	1	2	2	2	7	0	0	0
50	Kochkin	Mikhail	RUS	4	60	47.0	6.5	0	0	0	0	0	1	1	1	2	2	0	0	0
51	Borovik	Dimitri	EST	17	49	38.8	3.9	0	0	0	0	0	0	4	6	10	7	0	0	0
52	Matiasko	Marek	SVK	16	44	40.3	4.9	0	0	0	0	0	0	3	5	8	8	0	0	0
53	Lysenko	Ruslan	UKR	11	55	40.0	3.3	0	0	0	0	0	0	3	3	6	4	0	1	0
54	Hurajt	Pavol	SVK	13	51	42.8	3.8	0	0	0	0	0	0	2	4	6	7	0	0	0
55	Ferry	Bjoern	SWE	16	56	39.8	2.3	0	0	0	0	0	0	2	3	8	7	1	0	0
56	Borjesson	Jakob	SWE	6	54	32.5	6.8	0	0	0	0	0	0	2	3	3	3	0	0	0
57	Vuillermoz	Rene Laurent	ITA	15	53	48.7	2.8	0	0	0	0	0	0	2	2	4	11	0	0	0
58	Shulman	Filipp	RUS	2	62	18.0	8.7	0	0	0	0	0	0	2	2	2	0	0	0	0
59	Antila	Timo	FIN	13	57	41.2	2.8	0	0	0	0	0	0	1	4	6	7	0	0	0
60	Maluhins	Olegs	LAT	10	63	33.4	2.5	0	0	0	0	0	0	1	3	7	2	0	1	0
61	Suga	Kyoji	JPN	8	64	34.0	2.4	0	0	0	0	0	0	1	3	6	2	0	0	0
62	Bilanenko	Olexander	UKR	8	58	37.5	3.0	0	0	0	0	0	0	1	3	4	4	0	0	0
63	Ozbolt	Janez	SLO	15	66	43.9	0.9	0	0	0	0	0	0	1	2	6	8	0	1	0
64	Novikov	Sergey	BLR	9	61	45.7	2.4	0	0	0	0	0	0	1	2	4	5	0	0	0
65	Rousinov	Serguei	RUS	11	65	48.8	1.5	0	0	0	0	0	0	1	2	2	9	0	0	0
66	Pinter	Friedrich	AUT	5	68	56.0	2.2	0	0	0	0	0	0	1	1	1	3	0	1	0
67	Wiksten	Tord	SWE	10	67	53.1	1.1	0	0	0	0	0	0	1	1	1	9	0	0	0
68	Bjoerndalen	Dag	NOR	8	59	32.4	3.2	0	0	0	0	0	0	0	4	6	2	0	0	0
69	Holubec	Tomas	CZE	17	71	43.9	0.5	0	0	0	0	0	0	0	3	9	7	0	1	0
70	Chabloz	Jean Marc	SUI	12	79	43.2	0.2	0	0	0	0	0	0	0	2	6	6	0	0	0
71	Morgenstern	Marco	GER	4	74	39.5	1.8	0	0	0	0	0	0	0	2	2	2	0	0	0
72	Marguet	Gilles	FRA	13	75	46.2	0.5	0	0	0	0	0	0	0	1	5	8	0	0	0
73	Syman	Alexandr	BLR	12	80	45.6	0.1	0	0	0	0	0	0	0	1	4	6	0	1	1
74	Zimelis	Raivis	LAT	14	76	45.6	0.4	0	0	0	0	0	0	0	1	3	11	0	0	0
75	Bjoernstad	Tor Halvor	NOR	5	72	41.8	1.4	0	0	0	0	0	0	0	1	3	2	0	0	0
76	Novak	Pavol	SVK	12	81	58.3	0.1	0	0	0	0	0	0	0	1	2	10	0	0	0
77	Slesingr	Michal	CZE	5	78	49.2	0.8	0	0	0	0	0	0	0	1	2	3	0	0	0
78	Nilsson	Mattias	SWE	8	73	47.3	0.8	0	0	0	0	0	0	0	1	2	6	0	0	0
79	Prants	Janno	EST	11	69	57.5	0.9	0	0	0	0	0	0	0	1	2	8	1	0	0
80	Pump	Carsten	GER	3	77	52.0	1.7	0	0	0	0	0	0	0	1	1	2	0	0	0
81	Pryma	Roman	UKR	7	70	55.3	1.3	0	0	0	0	0	0	0	1	1	6	0	0	0
82	Nakums	Jekabs	LAT	10		52.2	0.0	0	0	0	0	0	0	0	0	3	7	0	0	0
83	Isa	Hidenori	JPN	8		47.8	0.0	0	0	0	0	0	0	0	0	3	5	0	0	0
84	Schoenthier	Holger	AUT	6		46.8	0.0	0	0	0	0	0	0	0	0	3	3	0	0	0
85	Clegg	Robin	CAN	5		50.6	0.0	0	0	0	0	0	0	0	0	2	3	0	0	0
86	Bekhterev	Vladimir	KGZ	3		42.3	0.0	0	0	0	0	0	0	0	0	2	1	0	0	0
87	Handler	Marten	SWE	10		63.4	0.0	0	0	0	0	0	0	0	0	1	9	0	0	0
88	Zwahlen	Roland	SUI	11		59.5	0.0	0	0	0	0	0	0	0	0	1	10	0	0	0
89	Achorner	Hans	AUT	5		50.8	0.0	0	0	0	0	0	0	0	0	1	4	0	0	0
90	Riabov	Edouard	KGZ	3		47.0	0.0	0	0	0	0	0	0	0	0	1	2	0	0	0
91	Korobeynikov	Alexei	UKR	3		41.3	0.0	0	0	0	0	0	0	0	0	1	2	0	0	0
92	Gielen	Ben	BEL	2		104.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
93	Langer	Thorsten	BEL	2		103.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
94	Pino	Teofilo	CHI	3		102.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
95	Kauppinen	Jarkko	FIN	2		101.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
96	Cosic	Miro	BIH	3		100.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
97	Jakab	Zoltan	HUN	1		99.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
98	Tagscherer	Imre	HUN	2		96.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
99	Aranda	Oscar	ARG	4		96.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
100	Galjanic	Zarko	CRO	3		95.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
101	Moschovakos	Grigorios	GRE	4		95.3	0.0	0	0	0	0	0	0	0	0	0	3	0	1	0
102	Shin	Byung Gook	KOR	2		95.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
103	Park	Yoon-Bae	KOR	4		94.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
104	Lavrinovic	Aleksandr	LTU	4		93.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
105	Fadeyev	Alexander	KAZ	3		93.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
106	Domasev	Maksim	LTU	1		93.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
107	Tevikov	Yuriy	UKR	2		91.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
108	Jackson	Lee-Steve	GBR	3		91.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
109	Moysey	Peter	NZL	8		91.1	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
110	Shindo	Takashi	JPN	3		91.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
111	Kim	Kyung-Tae	KOR	4		90.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
112	Christoforidis	Stavros	GRE	7		90.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
113	Qiu	Lianhai	CHN	2		89.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
114	Graclik	Petr	CZE	3		89.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
115	Sklenar	Jason	GBR	3		89.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
116	Raymond	Mark	AUS	3		88.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
117	Gribusencov	Mihail	MDA	8		87.1	0.0	0	0	0	0	0	0	0	0	0	7	0	1	0
118	Simocko	Dusan	SVK	1		87.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
119	Endo	Tomonori	JPN	3		86.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
120	Zelenkov	Igor	KAZ	7		86.1	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
121	Golec	Bartlomiej	POL	4		85.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
122	Fafalis	Eleftherios	GRE	2		85.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
123	Dashkevich	Sergey	BLR	1		85.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
124	Nilsson	Mattias	SWE	1		85.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
125	Olofsson	Erik	SWE	1		85.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
126	Tagscherer	Zoltan	HUN	3		84.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
127	Walker	Marc	GBR	8		84.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
128	Morton	Cameron	AUS	3		84.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
129	Slettemark	Oystein	GRL	11		82.6	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
130	Szary	Ryszard	POL	8		82.3	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
131	Pozdnjakov	Dmitry	KAZ	3		82.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
132	Noto	Sunao	JPN	5		81.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
133	Kauppinen	Kalle	FIN	3		80.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
134	Blaj	Marian	ROM	6		80.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
135	Uusipaikka	Mikko	FIN	3		79.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
136	Ekholm	David	SWE	3		76.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
137	Eichholzer	Curdin	SUI	2		76.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
138	Kulig	Sylwester	POL	2		75.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
139	Clemens	Tom	GBR	6		74.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
140	Bodziana	Grzegorz	POL	2		74.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
141	Simmen	Matthias	SUI	10		74.5	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
142	Ponikvar	Martin	SLO	2		73.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
143	Matiasko	Miroslav	SVK	3		72.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
144	Aubert	Alexandre	FRA	3		71.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
145	Koiv	Kauri	EST	2		71.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
146	Hoellrigl	Klaus	ITA	1		71.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
147	Grebot	Lionel	FRA	1		71.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
148	Berzins	Janis	LAT	4		70.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
149	Pidhacnijs	Olegs	LAT	2		70.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
150	Poiree	Gael	FRA	3		70.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
151	Sumner	Kurt	GBR	4		70.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
152	Meguro	Hironao	JPN	6		69.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
153	Grajf	Aleksander	SLO	6		69.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
154	Sneaga	Vasile	ROM	3		68.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
155	Kinnunen	Jouni	FIN	2		68.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
156	Ader	Margus	EST	4		68.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
157	Zarovnii	Alexander	BUL	9		66.8	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
158	Ziemianin	Wieslaw	POL	9		66.7	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
159	Lessing	Roland	EST	7		66.3	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
160	Kletcherov	Michail	BUL	4		66.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
161	Kaljunen	Mika	FIN	5		66.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
162	Kasahara	Tatsumi	JPN	10		64.8	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
163	Gee	Mark	GBR	11		64.1	0.0	0	0	0	0	0	0	0	0	0	10	1	0	0
164	Hakkinen	Jay	USA	6		62.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
165	Viks	Priit	EST	4		61.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
166	Poklukar	Matjaz	SLO	8		61.4	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
167	Spalvins	Intars	LAT	2		60.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
168	Zhang	Qing	CHN	3		59.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
169	Mäkelä	Jussi	FIN	6		59.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
170	Paquet	Jean	CAN	2		59.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
171	Campbell	Dan	USA	4		58.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
172	Ebisawa	Daisuke	JPN	7		58.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
173	Yaroshenko	Dmitri	RUS	2		56.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
174	Moravec	Ondrej	CZE	2		55.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
175	Longo	Paolo	ITA	3		54.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
176	Bailey	Lowell	USA	3		51.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
177	Wollschlaeger	Joern	GER	1		48.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
178	Os	Alexander	NOR	1		47.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
