No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
1	Ekholm	Helena	SWE	26	1	9.4	38.3	4	3	3	10	13	18	22	26	26	0	0	0	0
2	Wilhelm	Kati	GER	24	2	8.6	36.7	3	4	3	10	14	18	22	23	24	0	0	0	0
3	Hauswald	Simone	GER	20	9	13.8	32.2	3	3	2	8	8	9	15	17	19	1	0	0	0
4	Neuner	Magdalena	GER	25	4	9.2	36.8	3	1	2	6	10	15	23	25	25	0	0	0	0
5	Zaitseva	Olga	RUS	26	6	12.0	33.2	2	2	3	7	7	15	20	25	26	0	0	0	0
6	Berger	Tora	NOR	23	3	7.3	38.9	2	1	3	6	12	16	23	23	23	0	0	0	0
7	Henkel	Andrea	GER	26	5	11.2	32.6	2	0	2	4	9	16	22	23	24	1	0	0	1
8	Beck	Martina	GER	25	8	16.0	27.6	2	0	0	2	2	8	18	22	24	1	0	0	0
9	Sleptsova	Svetlana	RUS	19	12	13.2	28.5	1	4	0	5	9	10	12	18	19	0	0	0	0
10	Frolina	Anna	RUS	22	19	22.4	21.1	1	0	0	1	3	8	11	15	19	3	0	0	0
11	Wang	Chunli	CHN	22	21	25.3	18.3	1	0	0	1	3	5	9	13	18	4	0	0	0
12	Tofalvi	Eva	ROU	26	11	16.4	25.6	1	0	0	1	1	8	18	24	26	0	0	0	0
13	Bachmann	Tina	GER	4	49	16.3	29.8	1	0	0	1	1	1	2	4	4	0	0	0	0
14	Makarainen	Kaisa	FIN	24	14	19.6	24.0	0	2	0	2	5	8	13	19	21	3	0	0	0
15	Domracheva	Darya	BLR	25	7	10.6	31.0	0	1	2	3	6	17	21	22	22	1	0	2	0
16	Semerenko	Vita	UKR	23	13	15.1	26.1	0	1	1	2	6	9	14	20	21	1	0	1	0
17	Medvedtseva	Olga	RUS	20	17	21.6	24.1	0	1	0	1	3	6	13	16	17	3	0	0	0
18	Kuzmina	Anastasiya	SVK	17	30	26.8	17.1	0	1	0	1	1	4	7	9	13	4	0	0	0
19	Ponza	Michela	ITA	25	18	22.9	18.8	0	1	0	1	1	3	9	20	24	1	0	0	0
20	Gregorin	Teja	SLO	19	32	30.8	13.7	0	1	0	1	1	1	6	10	15	4	0	0	0
21	Zidek	Anna Carin	SWE	24	10	16.0	26.9	0	0	1	1	4	10	19	21	22	2	0	0	0
22	Bailly	Sandrine	FRA	19	23	26.3	18.7	0	0	1	1	2	6	10	12	16	3	0	0	0
23	Brunet	Marie Laure	FRA	22	16	22.1	20.2	0	0	1	1	1	7	12	17	19	3	0	0	0
24	Dorin Habert	Marie	FRA	23	28	30.1	13.7	0	0	1	1	1	3	7	13	16	7	0	0	0
25	Becaert	Sylvie	FRA	23	26	29.9	15.0	0	0	1	1	1	2	8	14	16	7	0	0	0
26	Liu	Xianying	CHN	22	15	17.8	23.3	0	0	0	0	2	9	14	20	20	2	0	0	0
27	Rogstad	Solveig	NOR	17	29	26.4	15.7	0	0	0	0	1	3	7	12	14	3	0	0	0
28	Vitkova	Veronika	CZE	14	36	30.9	13.1	0	0	0	0	1	3	5	8	10	4	0	0	0
29	Khvostenko	Oksana	UKR	17	22	18.6	21.4	0	0	0	0	1	2	10	15	16	1	0	0	0
30	Semerenko	Valentina	UKR	22	24	27.4	15.2	0	0	0	0	1	2	9	14	18	4	0	0	0
31	Bonnevie-Svendsen	Julie	NOR	18	25	23.7	18.3	0	0	0	0	0	3	11	12	15	3	0	0	0
32	Levchenkova	Natalia	MDA	25	20	23.8	17.2	0	0	0	0	0	2	12	19	21	4	0	0	0
33	Gwizdon	Magdalena	POL	23	27	32.5	14.8	0	0	0	0	0	2	9	14	18	5	0	0	0
34	Guzik	Krystyna	POL	14	54	40.0	6.5	0	0	0	0	0	2	3	3	4	10	0	0	0
35	Lang	Kathrin	GER	15	31	26.3	17.9	0	0	0	0	0	1	8	11	12	3	0	0	0
36	Kudrashova	Olga	BLR	20	33	33.0	11.4	0	0	0	0	0	1	5	10	14	6	0	0	0
37	Flatland	Ann Kristin Aafedt	NOR	15	37	31.1	11.6	0	0	0	0	0	1	3	7	12	3	0	0	0
38	Nowakowska	Weronika	POL	17	43	38.2	9.1	0	0	0	0	0	1	3	7	10	7	0	0	0
39	Saue	Eveli	EST	21	40	38.3	8.0	0	0	0	0	0	1	3	6	13	8	0	0	0
40	Khrustaleva	Elena	KAZ	12	51	42.5	8.5	0	0	0	0	0	1	3	4	7	5	0	0	0
41	Haller	Katja	ITA	20	42	39.4	7.8	0	0	0	0	0	1	2	8	10	10	0	0	0
42	Nazarova	Olga	BLR	20	39	37.1	8.7	0	0	0	0	0	1	2	7	14	6	0	0	0
43	Vilukhina	Olga	RUS	2	65	10.5	32.0	0	0	0	0	0	1	2	2	2	0	0	0	0
