No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
1	Bailly	Sandrine	FRA	26	2	8.5	31.9	4	3	0	7	13	18	24	26	26	0	0	0	0
2	Henkel	Andrea	GER	26	3	9.2	30.5	4	2	1	7	13	16	24	26	26	0	0	0	0
3	Neuner	Magdalena	GER	25	1	7.6	33.2	4	1	2	7	11	19	24	25	25	0	0	0	0
4	Wilhelm	Kati	GER	26	4	10.2	29.2	2	3	4	9	11	16	22	25	26	0	0	0	0
5	Sleptsova	Svetlana	RUS	19	8	9.7	28.8	2	3	2	7	7	14	17	18	19	0	0	0	0
6	Iourieva	Ekaterina	RUS	22	6	8.9	30.3	2	3	1	6	7	15	21	22	22	0	0	0	0
7	Berger	Tora	NOR	24	7	11.8	27.5	2	2	2	6	12	14	19	22	23	1	0	0	0
8	Beck	Martina	GER	24	5	9.9	27.3	2	1	2	5	8	14	22	24	24	0	0	0	0
9	Lang	Kathrin	GER	24	11	15.8	21.1	2	0	0	2	4	11	17	20	23	1	0	0	0
10	Rogstad	Solveig	NOR	23	14	19.3	15.8	1	1	0	2	3	6	12	21	21	2	0	0	0
11	Ponza	Michela	ITA	25	10	17.0	19.7	0	2	2	4	4	11	15	20	24	1	0	0	0
12	Akhatova	Albina	RUS	11	22	13.9	24.3	0	1	3	4	6	7	7	9	11	0	0	0	0
13	Moiseeva	Tatiana	RUS	18	20	18.3	16.7	0	1	1	2	4	5	10	14	18	0	0	0	0
14	Makarainen	Kaisa	FIN	22	13	19.6	16.1	0	1	1	2	2	8	13	17	19	3	0	0	0
15	Zidek	Anna Carin	SWE	16	12	11.8	24.4	0	1	0	1	4	7	14	16	16	0	0	0	0
16	Anisimova	Olga	RUS	17	29	27.4	10.9	0	1	0	1	1	3	7	10	13	4	0	0	0
17	Khvostenko	Oksana	UKR	21	16	21.5	15.4	0	0	2	2	4	6	11	15	18	3	0	0	0
18	Ekholm	Helena	SWE	24	9	12.9	22.5	0	0	1	1	5	9	20	24	24	0	0	0	0
19	Hauswald	Simone	GER	19	21	18.9	14.0	0	0	1	1	2	6	9	16	19	0	0	0	0
20	Liu	Xianying	CHN	21	19	22.0	13.5	0	0	1	1	2	5	13	16	17	4	0	0	0
21	Semerenko	Vita	UKR	19	38	33.3	6.6	0	0	0	0	2	2	4	8	13	6	0	0	0
22	Becaert	Sylvie	FRA	21	23	24.0	11.3	0	0	0	0	1	5	11	15	17	4	0	0	0
23	Buchholz	Sabrina	GER	22	18	18.2	14.3	0	0	0	0	1	3	12	21	22	0	0	0	0
