No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
22	Bjoentegaard	Erlend	NOR	9	31	15.0	24.0	0	0	0	0	1	3	6	9	9	0	0	0	0
23	Moravec	Ondrej	CZE	18	37	37.1	8.3	0	0	0	0	1	2	3	6	9	9	0	0	0
24	Dudchenko	Anton	UKR	15	52	51.5	5.5	0	0	0	0	1	1	2	3	5	10	0	0	0
25	Guigonnat	Antonin	FRA	25	20	22.4	18.9	0	0	0	0	0	4	10	21	22	3	0	0	0
26	Eliseev	Matvey	RUS	25	21	23.3	18.5	0	0	0	0	0	3	14	19	23	2	0	0	0
27	Pidruchnyi	Dmytro	UKR	22	25	34.4	12.8	0	0	0	0	0	3	6	12	16	6	0	0	0
28	Rees	Roman	GER	17	28	28.5	15.1	0	0	0	0	0	2	6	12	14	3	0	0	0
29	Pryma	Artem	UKR	19	33	33.8	10.1	0	0	0	0	0	2	4	11	13	6	0	0	0
30	Krcmar	Michal	CZE	20	23	21.4	19.1	0	0	0	0	0	1	10	16	20	0	0	0	0
31	Rastorgujevs	Andrejs	LAT	19	30	28.7	12.8	0	0	0	0	0	1	5	11	15	4	0	0	0
32	Gow	Scott	CAN	19	41	46.9	6.6	0	0	0	0	0	1	3	5	10	9	0	0	0
33	Khalili	Said Karimulla	RUS	10	46	41.4	11.1	0	0	0	0	0	1	3	4	6	4	0	0	0
34	Iliev	Vladimir	BUL	17	42	43.5	7.2	0	0	0	0	0	1	2	6	10	7	0	0	0
35	Eberhard	Julian	AUT	11	43	32.1	9.7	0	0	0	0	0	1	2	4	10	1	0	0	0
36	Yaliotnau	Raman	BLR	10	56	47.3	6.9	0	0	0	0	0	1	2	2	4	6	0	0	0
37	Garanichev	Evgeniy	RUS	18	27	28.3	14.4	0	0	0	0	0	0	6	12	14	4	0	0	0
38	Nelin	Jesper	SWE	23	29	32.8	10.7	0	0	0	0	0	0	5	13	19	4	0	0	0
39	Smolski	Anton	BLR	22	26	29.8	12.0	0	0	0	0	0	0	5	12	19	3	0	0	0
40	Bocharnikov	Sergey	BLR	22	34	37.7	9.1	0	0	0	0	0	0	4	9	13	9	0	0	0
41	Gow	Christian	CAN	21	35	39.2	9.2	0	0	0	0	0	0	4	7	14	7	0	0	0
42	Komatz	David	AUT	22	32	34.4	9.9	0	0	0	0	0	0	3	11	15	7	0	0	0
43	Andersen	Aleksander Fjeld	NOR	6	40	18.7	22.3	0	0	0	0	0	0	3	6	6	0	0	0	0
44	Stroemsheim	Endre	NOR	6	53	34.7	13.3	0	0	0	0	0	0	3	3	3	3	0	0	0
45	Femling	Peppe	SWE	21	39	40.2	6.7	0	0	0	0	0	0	2	7	12	9	0	0	0
46	Seppala	Tero	FIN	21	36	34.5	8.0	0	0	0	0	0	0	2	6	15	6	0	0	0
47	Kuehn	Johannes	GER	16	48	40.9	6.8	0	0	0	0	0	0	2	5	9	6	0	1	0
48	Finello	Jeremy	SUI	19	50	46.1	4.9	0	0	0	0	0	0	2	5	6	13	0	0	0
49	Bionaz	Didier	ITA	20	51	49.0	4.6	0	0	0	0	0	0	2	4	6	14	0	0	0
50	Strolia	Vytautas	LTU	16	55	52.9	4.6	0	0	0	0	0	0	2	4	4	12	0	0	0
51	Windisch	Dominik	ITA	19	38	38.2	7.7	0	0	0	0	0	0	1	8	12	7	0	0	0
52	Claude	Florent	BEL	19	45	41.6	6.1	0	0	0	0	0	0	1	6	10	9	0	0	0
53	Bormolini	Thomas	ITA	18	44	40.6	6.4	0	0	0	0	0	0	1	6	10	8	0	0	0
54	Brown	Jake	USA	17	47	47.1	6.4	0	0	0	0	0	0	1	6	8	9	0	0	0
55	Dovzan	Miha	SLO	20	49	45.5	5.3	0	0	0	0	0	0	1	5	9	11	0	0	0
56	Horn	Philipp	GER	9	54	44.4	8.9	0	0	0	0	0	0	1	5	5	4	0	0	0
57	Varabei	Maksim	BLR	20	58	49.8	2.9	0	0	0	0	0	0	1	2	6	14	0	0	0
58	Stvrtecky	Jakub	CZE	19	59	53.3	2.6	0	0	0	0	0	0	1	2	4	15	0	0	0
59	Hiidensalo	Olli	FIN	11	64	55.6	3.5	0	0	0	0	0	0	1	2	3	8	0	0	0
60	Tsymbal	Bogdan	UKR	11	62	57.7	3.8	0	0	0	0	0	0	1	2	3	8	0	0	0
61	Harjula	Tuomas	FIN	17	63	51.3	2.4	0	0	0	0	0	0	1	2	2	14	1	0	0
62	Langer	Thierry	BEL	18	61	54.7	2.4	0	0	0	0	0	0	1	1	3	15	0	0	0
63	Doherty	Sean	USA	19	57	44.5	3.2	0	0	0	0	0	0	0	2	9	10	0	0	0
64	Nordgren	Leif	USA	17	60	50.8	2.8	0	0	0	0	0	0	0	2	6	11	0	0	0
65	Sima	Michal	SVK	16	66	60.1	1.8	0	0	0	0	0	0	0	2	3	13	0	0	0
66	Mukhin	Alexandr	KAZ	15	72	66.5	1.5	0	0	0	0	0	0	0	2	2	13	0	0	0
67	Streltsov	Kirill	RUS	7	70	52.1	3.6	0	0	0	0	0	0	0	2	2	5	0	0	0
68	Nawrath	Philipp	GER	4	67	37.5	6.8	0	0	0	0	0	0	0	2	2	2	0	0	0
69	Giacomel	Tommaso	ITA	11	73	48.7	2.1	0	0	0	0	0	0	0	1	4	7	0	0	0
70	Tyshchenko	Artem	UKR	9	65	53.9	3.2	0	0	0	0	0	0	0	1	3	6	0	0	0
71	Strelow	Justus	GER	2	83	33.5	7.5	0	0	0	0	0	0	0	1	2	0	0	0	0
72	Kobonoki	Tsukasa	JPN	14	82	53.4	1.1	0	0	0	0	0	0	0	1	2	12	0	0	0
73	Zemlicka	Milan	CZE	7	81	53.3	2.4	0	0	0	0	0	0	0	1	2	5	0	0	0
74	Labastau	Mikita	BLR	8	77	56.1	2.2	0	0	0	0	0	0	0	1	2	6	0	0	0
75	Jaeger	Martin	SUI	8	75	47.5	2.6	0	0	0	0	0	0	0	1	2	6	0	0	0
76	Karlik	Mikulas	CZE	6	74	56.0	3.7	0	0	0	0	0	0	0	1	2	4	0	0	0
77	Bakken	Sivert Guttorm	NOR	2	69	28.5	12.5	0	0	0	0	0	0	0	1	2	0	0	0	0
78	Trsan	Rok	SLO	18	84	55.5	0.8	0	0	0	0	0	0	0	1	1	17	0	0	0
79	Ozaki	Kosuke	JPN	10	80	65.4	1.7	0	0	0	0	0	0	0	1	1	9	0	0	0
80	Bauer	Klemen	SLO	11	79	58.9	1.5	0	0	0	0	0	0	0	1	1	9	1	0	0
81	Usov	Mihail	MDA	11	78	58.6	1.5	0	0	0	0	0	0	0	1	1	10	0	0	0
82	Dombrovski	Karol	LTU	17	68	54.8	1.6	0	0	0	0	0	0	0	0	5	12	0	0	0
83	Zahkna	Rene	EST	13	85	61.2	0.9	0	0	0	0	0	0	0	0	3	10	0	0	0
84	Babikov	Anton	RUS	10	76	50.0	2.1	0	0	0	0	0	0	0	0	3	7	0	0	0
85	Lemmerer	Harald	AUT	13	71	61.0	1.9	0	0	0	0	0	0	0	0	3	10	0	0	0
86	Buta	George	ROU	8	90	58.4	0.7	0	0	0	0	0	0	0	0	2	6	0	0	0
87	Krupcik	Tomas	CZE	5	89	57.2	1.2	0	0	0	0	0	0	0	0	2	3	0	0	0
88	Claude	Emilien	FRA	7	86	53.6	1.4	0	0	0	0	0	0	0	0	2	5	0	0	0
89	Bartko	Simon	SVK	9	101	77.0	0.1	0	0	0	0	0	0	0	0	1	8	0	0	0
90	Nedza-Kubiniec	Andrzej	POL	12	100	73.4	0.1	0	0	0	0	0	0	0	0	1	11	0	0	0
91	Sinapov	Anton	BUL	14	99	60.6	0.1	0	0	0	0	0	0	0	0	1	13	0	0	0
92	Schommer	Paul	USA	14	98	71.6	0.1	0	0	0	0	0	0	0	0	1	13	0	0	0
93	Gerdzhikov	Dimitar	BUL	10	97	65.6	0.2	0	0	0	0	0	0	0	0	1	8	1	0	0
94	Guzik	Grzegorz	POL	15	96	65.9	0.1	0	0	0	0	0	0	0	0	1	14	0	0	0
95	Runnalls	Adam	CAN	17	95	55.6	0.1	0	0	0	0	0	0	0	0	1	16	0	0	0
96	Pashchenko	Petr	RUS	3	94	57.0	1.3	0	0	0	0	0	0	0	0	1	2	0	0	0
97	Suchilov	Semen	RUS	3	93	57.0	1.7	0	0	0	0	0	0	0	0	1	2	0	0	0
98	Cisar	Alex	SLO	6	92	68.7	0.8	0	0	0	0	0	0	0	0	1	5	0	0	0
99	Andersen	Filip Fjeld	NOR	2	91	46.5	3.0	0	0	0	0	0	0	0	0	1	1	0	0	0
100	Magazeev	Pavel	MDA	12	88	65.6	0.7	0	0	0	0	0	0	0	0	1	11	0	0	0
101	Zobel	David	GER	2	87	42.0	4.5	0	0	0	0	0	0	0	0	1	1	0	0	0
102	Deldesh	Dastan	KAZ	1		108.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
103	Pancerz	Przemyslaw	POL	1		107.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
104	Usov	Andrei	MDA	2		104.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
105	Jada	Stavre	MKD	2		104.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
106	Oskin	Anatoly	ROU	2		103.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
107	Gyallai	Soma	HUN	2		101.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
108	Beauvais	Cesar	BEL	2		101.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
109	Tsourekas	Nikolaos	GRE	2		100.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
110	Fountain	Vinny	GBR	2		99.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
111	Pitzer	Lucas	AUT	1		99.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
112	Piqueras Garcia	Roberto	ESP	2		98.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
113	Kim	Yonggyu	KOR	3		98.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
114	Durtschi	Max	USA	1		98.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
115	Oryashkov	Vladimir	BUL	6		98.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
116	Kim	Sangrea	KOR	1		97.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
117	Matjuhins	Kirils	LAT	2		97.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
118	Szwajnos	Marcin	POL	9		96.9	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
119	Sirik	Sergey	KAZ	3		96.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
120	Dielen	Pjotr	BEL	1		96.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
121	Skorusa	Wojciech	POL	4		95.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
122	Szczurek	Lukasz	POL	5		95.3	0.0	0	0	0	0	0	0	0	0	0	4	0	1	0
123	Stenersen	Torstein	SWE	1		95.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
124	Todev	Blagoy	BUL	7		94.3	0.0	0	0	0	0	0	0	0	0	0	6	0	1	0
125	Fomin	Maksim	LTU	4		94.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
126	Lee	Suyoung	KOR	1		93.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
127	Slotins	Roberts	LAT	6		92.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
128	Angelis	Apostolos	GRE	8		92.5	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
129	Lahaye-Goffart	Tom	BEL	10		92.5	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
130	Heldna	Robert	EST	5		92.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
131	Burnotte	Jules	CAN	1		92.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
132	Malinovskii	Igor	RUS	1		92.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
133	Beletskiy	Danil	KAZ	6		91.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
134	Gavrilov	Ilia	RUS	1		91.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
135	Jakiela	Tomasz	POL	4		91.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
136	Stefansson	Malte	SWE	5		90.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
137	Siimer	Kristo	EST	5		89.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
138	Brandt	Oskar	SWE	2		89.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
139	Millar	Aidan	CAN	4		88.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
140	Banys	Linas	LTU	9		88.2	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
141	Rastic	Damir	SRB	10		88.2	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
142	Birkentals	Renars	LAT	1		88.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
143	Patrijuks	Aleksandrs	LAT	7		88.0	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
144	Baloga	Matej	SVK	5		87.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
145	Raenkel	Raido	EST	8		87.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
146	Mise	Edgars	LAT	9		86.8	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
147	Tambornino	Eligius	SUI	3		85.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
148	Jakob	Patrick	AUT	7		84.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
149	Lombardot	Oscar	FRA	2		84.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
150	Laitinen	Heikki	FIN	1		84.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
151	Burkhalter	Joscha	SUI	1		83.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
152	Crnkovic	Kresimir	CRO	6		80.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
153	Perrillat Bottonet	Martin	FRA	2		80.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
154	Braunhofer	Patrick	ITA	4		79.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
155	Choi	Dujin	KOR	1		78.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
156	Kaukenas	Tomas	LTU	10		76.8	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
157	Perrot	Eric	FRA	1		76.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
158	Lesiuk	Taras	UKR	2		75.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
159	Puchianu	Cornel	ROU	7		75.1	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
160	Wright	Campbell	NZL	1		75.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
161	Tkalenko	Ruslan	UKR	8		74.5	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
162	Kiers	Trevor	CAN	8		72.4	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
163	Hasilla	Tomas	SVK	14		72.0	0.0	0	0	0	0	0	0	0	0	0	14	0	0	0
164	Flore	Raul	ROU	6		71.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
165	Stalder	Sebastian	SUI	5		68.5	0.0	0	0	0	0	0	0	0	0	0	4	0	1	0
166	Kireyev	Vladislav	KAZ	6		68.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
167	Hartweg	Niklas	SUI	8		68.0	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
168	Lazouski	Dzmitry	BLR	10		66.4	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
169	Vaclavik	Adam	CZE	8		66.1	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
170	Tachizaki	Mikito	JPN	9		64.6	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
171	Ermits	Kalev	EST	12		63.1	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
172	Stegmayr	Gabriel	SWE	4		62.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
173	Mikyska	Tomas	CZE	2		62.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
174	Hornig	Vitezslav	CZE	3		61.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
175	Ranta	Jaakko	FIN	7		59.0	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
176	Balodis	Rudis	LAT	1		58.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
177	Fratzscher	Lucas	GER	5		55.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
178	Wiestner	Serafin	SUI	5		51.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
179	Schempp	Simon	GER	2		51.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
