No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
23	Bailey	Lowell	USA	26	14	20.3	21.3	0	0	0	0	2	4	15	22	24	2	0	0	0
24	Graf	Florian	GER	22	21	22.6	19.5	0	0	0	0	1	6	11	16	19	3	0	0	0
25	Burke	Tim	USA	24	20	25.3	19.6	0	0	0	0	1	5	13	17	18	6	0	0	0
26	Boeuf	Alexis	FRA	24	23	25.3	16.0	0	0	0	0	1	5	13	16	16	7	0	1	0
27	Hofer	Lukas	ITA	22	24	24.3	17.9	0	0	0	0	1	4	10	15	20	2	0	0	0
28	Bauer	Klemen	SLO	21	30	36.2	13.3	0	0	0	0	1	2	7	12	13	8	0	0	0
29	Landertinger	Dominik	AUT	19	33	32.5	13.7	0	0	0	0	1	2	4	10	14	5	0	0	0
30	Beatrix	Jean Guillaume	FRA	18	29	26.2	15.9	0	0	0	0	1	1	6	12	15	3	0	0	0
31	Sumann	Christoph	AUT	19	35	32.8	13.3	0	0	0	0	0	3	5	11	12	7	0	0	0
32	Le Guellec	Jean-Philippe	CAN	17	37	34.1	14.5	0	0	0	0	0	2	7	10	11	5	0	1	0
33	Eder	Simon	AUT	16	34	27.0	14.1	0	0	0	0	0	2	6	10	13	3	0	0	0
34	Volkov	Alexey	RUS	13	38	28.5	17.4	0	0	0	0	0	2	6	10	11	2	0	0	0
35	Green	Brendan	CAN	14	39	27.6	15.6	0	0	0	0	0	2	6	7	13	1	0	0	0
36	Hallenbarter	Simon	SUI	22	32	33.1	12.0	0	0	0	0	0	2	5	10	16	6	0	0	0
37	Currier	Russell	USA	9	52	36.1	11.6	0	0	0	0	0	2	2	3	5	4	0	0	0
38	Windisch	Markus	ITA	22	31	34.2	12.1	0	0	0	0	0	1	5	13	16	6	0	0	0
39	Hakkinen	Jay	USA	20	36	34.0	12.4	0	0	0	0	0	1	5	11	15	5	0	0	0
40	Greis	Michael	GER	13	40	25.6	15.3	0	0	0	0	0	1	5	9	11	2	0	0	0
41	Brattsveen	Rune	NOR	14	43	32.6	11.2	0	0	0	0	0	1	3	8	10	4	0	0	0
42	Berger	Lars	NOR	16	44	34.9	9.8	0	0	0	0	0	1	3	5	11	5	0	0	0
43	Jay	Vincent	FRA	15	48	38.8	8.1	0	0	0	0	0	1	2	6	8	7	0	0	0
44	Boehm	Daniel	GER	8	53	28.4	12.8	0	0	0	0	0	1	2	3	7	1	0	0	0
45	Grossegger	Sven	AUT	13	57	53.3	5.5	0	0	0	0	0	1	2	2	4	8	0	1	0
46	Novikov	Sergey	BLR	16	51	48.0	6.6	0	0	0	0	0	1	1	4	7	9	0	0	0
47	Holubec	Tomas	CZE	11	61	53.6	5.8	0	0	0	0	0	1	1	2	4	7	0	0	0
48	Moravec	Ondrej	CZE	22	28	32.0	13.6	0	0	0	0	0	0	8	14	15	7	0	0	0
49	Anev	Krasimir	BUL	18	41	33.5	10.5	0	0	0	0	0	0	5	9	13	5	0	0	0
50	Semenov	Sergii	UKR	17	42	33.9	10.6	0	0	0	0	0	0	4	7	13	4	0	0	0
51	Deryzemlya	Andriy	UKR	18	45	40.4	7.3	0	0	0	0	0	0	4	6	9	8	0	1	0
52	Kletcherov	Michail	BUL	19	47	39.6	6.0	0	0	0	0	0	0	3	7	8	10	0	1	0
53	Roesch	Michael	GER	8	50	41.1	12.2	0	0	0	0	0	0	3	5	5	3	0	0	0
54	De Lorenzi	Christian	ITA	17	49	43.1	6.3	0	0	0	0	0	0	3	4	8	8	0	1	0
55	Pryma	Artem	UKR	12	46	33.3	11.2	0	0	0	0	0	0	2	7	10	2	0	0	0
56	Jonsson	Magnus	SWE	15	56	51.3	5.1	0	0	0	0	0	0	2	3	5	10	0	0	0
57	Iliev	Vladimir	BUL	14	60	50.9	4.1	0	0	0	0	0	0	2	3	4	10	0	0	0
58	Graf	Daniel	GER	6	62	41.0	10.3	0	0	0	0	0	0	2	3	4	2	0	0	0
59	Simocko	Dusan	SVK	12	63	60.0	4.7	0	0	0	0	0	0	2	2	3	9	0	0	0
60	Sednev	Serguei	UKR	13	54	46.5	7.1	0	0	0	0	0	0	1	5	7	6	0	0	0
61	Kazar	Matej	SVK	16	55	48.2	5.8	0	0	0	0	0	0	1	4	9	7	0	0	0
62	Tobreluts	Indrek	EST	15	59	46.9	4.5	0	0	0	0	0	0	1	3	7	8	0	0	0
63	Bilanenko	Olexander	UKR	10	58	44.7	6.1	0	0	0	0	0	0	1	3	4	6	0	0	0
64	L'Abee-Lund	Henrik	NOR	5	68	47.6	8.0	0	0	0	0	0	0	1	2	3	2	0	0	0
65	Joller	Ivan	SUI	15	64	47.1	3.4	0	0	0	0	0	0	1	1	7	8	0	0	0
66	Eng	Martin	NOR	5	67	50.0	8.2	0	0	0	0	0	0	1	1	3	2	0	0	0
67	Pinter	Friedrich	AUT	12	73	52.8	2.8	0	0	0	0	0	0	1	1	3	9	0	0	0
68	Rupnik	Vasja	SLO	13	75	61.4	2.5	0	0	0	0	0	0	1	1	3	10	0	0	0
69	Lesser	Erik	GER	6	65	44.8	8.2	0	0	0	0	0	0	0	3	3	3	0	0	0
70	Perras	Scott	CAN	15	66	50.7	2.8	0	0	0	0	0	0	0	2	4	11	0	0	0
71	Savitskiy	Yan	KAZ	9	70	47.2	4.4	0	0	0	0	0	0	0	2	4	5	0	0	0
72	Vuillermoz	Rene Laurent	ITA	6	69	41.8	6.7	0	0	0	0	0	0	0	2	3	3	0	0	0
73	Rastorgujevs	Andrejs	LAT	13	76	55.1	2.5	0	0	0	0	0	0	0	2	3	10	0	0	0
74	Koiv	Kauri	EST	14	74	54.2	2.4	0	0	0	0	0	0	0	2	2	12	0	0	0
75	Vitek	Zdenek	CZE	15	71	46.6	2.3	0	0	0	0	0	0	0	1	5	10	0	0	0
76	Sikora	Tomasz	POL	15	72	51.2	2.4	0	0	0	0	0	0	0	1	4	10	0	1	0
77	Windisch	Dominik	ITA	14	77	52.4	2.1	0	0	0	0	0	0	0	1	4	10	0	0	0
78	Birkeland	Lars Helge	NOR	10	79	49.5	2.8	0	0	0	0	0	0	0	1	4	6	0	0	0
79	Maric	Janez	SLO	16	80	54.0	1.6	0	0	0	0	0	0	0	1	4	12	0	0	0
80	Lessing	Roland	EST	13	81	51.2	1.8	0	0	0	0	0	0	0	1	4	9	0	0	0
81	Babchyn	Aliaksandr	BLR	14	78	56.6	2.1	0	0	0	0	0	0	0	1	3	11	0	0	0
82	Pryma	Roman	UKR	9	88	57.6	2.0	0	0	0	0	0	0	0	1	3	6	0	0	0
83	Kauppinen	Jarkko	FIN	13	82	60.8	1.7	0	0	0	0	0	0	0	1	2	11	0	0	0
84	Doll	Benedikt	GER	2	83	30.0	11.0	0	0	0	0	0	0	0	1	2	0	0	0	0
85	Hurajt	Pavol	SVK	12	84	58.1	1.8	0	0	0	0	0	0	0	1	2	10	0	0	0
86	Liadov	Yuryi	BLR	9	86	59.1	2.1	0	0	0	0	0	0	0	1	2	7	0	0	0
87	Abramenko	Evgeny	BLR	16	87	52.8	1.1	0	0	0	0	0	0	0	1	2	14	0	0	0
88	Naumik	Sergey	KAZ	7	92	70.4	1.7	0	0	0	0	0	0	0	1	2	5	0	0	0
89	Stebler	Christian	SUI	8	85	56.1	2.4	0	0	0	0	0	0	0	1	1	7	0	0	0
90	Os	Alexander	NOR	4	89	39.0	3.5	0	0	0	0	0	0	0	1	1	3	0	0	0
91	Isa	Hidenori	JPN	9	95	57.1	1.2	0	0	0	0	0	0	0	1	1	8	0	0	0
92	Habert	Lois	FRA	11	94	50.1	1.1	0	0	0	0	0	0	0	0	4	7	0	0	0
93	Chervyakov	Alexandr	KAZ	8	101	51.5	0.6	0	0	0	0	0	0	0	0	4	4	0	0	0
94	Alenishko	Vladimir	BLR	11	90	56.1	1.3	0	0	0	0	0	0	0	0	3	8	0	0	0
95	Nagai	Junji	JPN	13	91	60.2	1.1	0	0	0	0	0	0	0	0	3	9	1	0	0
96	Burtasov	Maksim	RUS	4	93	57.3	3.0	0	0	0	0	0	0	0	0	2	2	0	0	0
97	Toivanen	Ahti	FIN	14	99	72.6	0.4	0	0	0	0	0	0	0	0	2	12	0	0	0
98	Berezhnoy	Oleg	UKR	6	96	50.0	1.3	0	0	0	0	0	0	0	0	1	5	0	0	0
99	Nordgren	Leif	USA	7	97	67.4	1.1	0	0	0	0	0	0	0	0	1	6	0	0	0
100	Dolder	Mario	SUI	6	98	65.8	1.2	0	0	0	0	0	0	0	0	1	5	0	0	0
101	Armgren	Ted	SWE	8	100	63.8	0.6	0	0	0	0	0	0	0	0	1	7	0	0	0
102	Claude	Florent	FRA	3	102	62.0	1.3	0	0	0	0	0	0	0	0	1	2	0	0	0
103	Smith	Nathan	CAN	7	103	48.0	0.4	0	0	0	0	0	0	0	0	1	6	0	0	0
104	Antila	Timo	FIN	14	104	65.2	0.1	0	0	0	0	0	0	0	0	1	13	0	0	0
105	Klyachin	Sergey	RUS	2		47.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
106	Eriksson	Christofer	SWE	2		51.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
107	Martinelli	Christian	ITA	4		51.3	0.0	0	0	0	0	0	0	0	0	0	3	0	1	0
108	Vasilyev	Victor	RUS	1		52.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
109	Viks	Priit	EST	4		59.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
110	Kristejn	Lukas	CZE	3		59.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
111	Boeckli	Claudio	SUI	5		62.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
112	Plywaczyk	Krzysztof	POL	14		63.4	0.0	0	0	0	0	0	0	0	0	0	14	0	0	0
113	Trifonov	Alexandr	KAZ	3		63.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
114	Eberhard	Julian	AUT	1		66.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
115	Steptsenko	Danil	EST	7		66.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
116	Arwidson	Tobias	SWE	4		66.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
117	Bedard	Marc Andre	CAN	5		67.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
118	Kaukenas	Tomas	LTU	10		67.8	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
119	Piksons	Edgars	LAT	13		67.8	0.0	0	0	0	0	0	0	0	0	0	12	0	1	0
120	Petrovic	Milanko	SRB	15		69.9	0.0	0	0	0	0	0	0	0	0	0	15	0	0	0
121	Matiasko	Miroslav	SVK	7		71.7	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
122	Inomata	Kazuya	JPN	12		72.0	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
123	Simola	Ville	FIN	3		72.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
124	Kenanov	Miroslav	BUL	7		72.6	0.0	0	0	0	0	0	0	0	0	0	5	0	2	0
125	Dokl	Peter	SLO	9		72.8	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
126	Kwak	Adam	POL	1		73.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
127	Krcmar	Michal	CZE	1		73.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
128	Jackson	Lee-Steve	GBR	13		73.7	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
129	Pantov	Anton	KAZ	1		75.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
130	Hafsas	Ronny	NOR	1		75.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
131	Kantanen	Janne	FIN	1		76.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
132	Szczurek	Lukasz	POL	11		77.0	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
133	Zlatkauskas	Karolis	LTU	6		78.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
134	Stegmayr	Gabriel	SWE	1		79.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
135	Eberhard	Tobias	AUT	4		79.0	0.0	0	0	0	0	0	0	0	0	0	3	0	1	0
136	Gavrila	Stefan	ROU	14		79.4	0.0	0	0	0	0	0	0	0	0	0	14	0	0	0
137	Serdyuk	Mykhaylo	UKR	1		80.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
138	Chepelin	Vladimir	BLR	1		81.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
139	Remmelg	Martin	EST	1		82.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
140	Bricis	Ilmars	LAT	3		83.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
141	Kocevar	Simon	SLO	4		83.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
142	Puzulis	Rolands	LAT	5		83.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
143	Bril	Grzegorz	POL	1		84.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
144	Zlatev	Ivan	BUL	1		86.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
145	Bogdanov	Martin	BUL	5		86.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
146	Almoukov	Alexei	AUS	10		86.7	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
147	Ren	Long	CHN	5		87.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
148	Chorbadzhiev	Vasil	BUL	1		89.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
149	Cola	Mattia	ITA	1		89.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
150	Berzins	Janis	LAT	2		89.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
151	Otcenas	Martin	SVK	3		89.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
152	Kolesnikovs	Arturs	LAT	6		90.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
153	Gow	Scott	CAN	2		90.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
154	Chen	Haibin	CHN	5		91.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
155	Tachizaki	Mikito	JPN	1		92.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
156	Quintana Arias	Pedro	ESP	2		92.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
157	Lee	Inbok	KOR	3		93.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
158	Zhang	Chengye	CHN	3		93.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
159	Kane	Kevin	GBR	5		93.6	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
160	Cool	Herbert	NED	4		94.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
161	Jun	Jeuk	KOR	9		94.7	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
162	Lepel	Rafal	POL	1		96.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
163	Sloof	Lucien	NED	1		96.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
164	Laponder	Marcel	GBR	3		96.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
165	Ustuntas	Ahmet	TUR	2		97.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
166	Rastic	Damir	SRB	10		97.5	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
167	Sloof	Joel	NED	3		98.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
168	Li	Zhonghai	CHN	3		98.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
169	Fernandez Musso	Manuel	ESP	6		99.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
170	Hodzic	Edin	SRB	5		100.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
171	Langer	Thorsten	BEL	6		100.6	0.0	0	0	0	0	0	0	0	0	0	5	0	1	0
172	Pulido Serrano	Samuel	ESP	3		101.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
173	Langer	Pascal	BEL	2		101.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
174	Dombrovski	Karol	LTU	3		101.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
175	Paeglitis	Marcis	LAT	1		102.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
176	Beyer	Pete	GBR	7		102.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
177	Naveau	Vincent	BEL	3		107.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
178	Tsunoda	Ryo	JPN	1		107.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
179	Szabo	Milan	HUN	2		108.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
180	Slettemark	Oystein	GRL	2		110.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
181	Gombos	Karoly	HUN	2		114.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
182	Damjanovski	Darko	MKD	2		115.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
183	Lavrinovic	Aleksandr	LTU	2		115.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
184	Civil	Orhangazi	TUR	2		116.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
185	Kim	Yonggyu	KOR	2		117.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
186	Kosarac	Nemanja	BIH	2		120.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
187	Pinzaru	Victor	MDA	2		121.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
188	Tsakiris	Athanasios	GRE	2		121.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
189	Vamanu	Laurentiu	ROU	2		123.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
190	Langer	Thierry	BEL	2		123.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
191	Yunusov	Anuzar	UZB	2		125.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
192	Karamichas	Kleanthis	GRE	2		125.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
193	Lopatic	Stefan	BIH	2		125.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
194	Kim	Jongmin	KOR	2		126.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
195	Krsmanovic	Dejan	SRB	1		127.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
196	Hrkalovic	Emir	SRB	1		128.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
197	Icoski	Gjorgji	MKD	2		128.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
198	Veverec	Jurica	CRO	2		128.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
199	Harmer	Dyllan	AUS	2		130.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
200	Crnkovic	Tomislav	CRO	2		131.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
