No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
35	Derkach	Vyacheslav	UKR	24	22	26.3	8.2	0	0	0	0	0	2	8	18	21	3	0	0	0
36	Marguet	Gilles	FRA	19	36	29.5	6.2	0	0	0	0	0	2	5	10	13	4	0	1	1
37	Zimelis	Raivis	LAT	16	50	47.6	3.8	0	0	0	0	0	2	2	3	4	10	0	2	0
38	Greis	Michael	GER	5	46	37.4	13.6	0	0	0	0	0	2	2	2	2	3	0	0	0
39	Sikora	Tomasz	POL	20	26	26.0	9.0	0	0	0	0	0	1	11	13	14	6	0	0	0
40	Ozbolt	Janez	SLO	22	30	27.5	8.3	0	0	0	0	0	1	9	15	17	4	0	0	1
41	Dolenc	Marko	SLO	21	37	35.8	5.0	0	0	0	0	0	1	4	8	12	9	0	0	0
42	Gredler	Ludwig	AUT	17	43	38.6	4.2	0	0	0	0	0	1	3	6	10	7	0	0	0
43	Dostal	Roman	CZE	17	45	45.0	4.3	0	0	0	0	0	1	3	5	8	9	0	0	0
44	Lysenko	Ruslan	UKR	19	51	42.9	3.2	0	0	0	0	0	1	2	5	10	9	0	0	0
45	Matiasko	Marek	SVK	20	53	45.8	2.8	0	0	0	0	0	1	2	5	8	12	0	0	0
46	Raikkonen	Ville	FIN	16	44	42.2	4.6	0	0	0	0	0	1	2	5	8	8	0	0	0
47	Teela	Jeremy	USA	12	57	45.5	3.7	0	0	0	0	0	1	2	3	6	6	0	0	0
48	Hakkinen	Jay	USA	15	61	51.4	2.1	0	0	0	0	0	1	1	1	4	11	0	0	0
49	Bashkirov	Sergey	RUS	7	63	54.9	3.7	0	0	0	0	0	1	1	1	2	5	0	0	0
50	Kochkin	Mikhail	RUS	19	38	34.3	5.2	0	0	0	0	0	0	5	8	13	6	0	0	0
51	Cannard	Ferreol	FRA	20	42	38.0	4.0	0	0	0	0	0	0	5	6	9	9	0	2	0
52	Aidarov	Alexei	BLR	21	41	37.7	3.9	0	0	0	0	0	0	4	11	13	8	0	0	0
53	Maluhins	Olegs	LAT	16	49	36.9	3.4	0	0	0	0	0	0	3	8	10	6	0	0	0
54	Kobelev	Alexei	RUS	12	48	33.3	5.2	0	0	0	0	0	0	3	8	8	4	0	0	0
55	Hietalahti	Vesa	FIN	17	52	41.8	3.3	0	0	0	0	0	0	3	6	7	10	0	0	0
56	Holubec	Tomas	CZE	13	56	45.5	4.2	0	0	0	0	0	0	3	6	7	6	0	0	0
57	Prokunin	Andrei	RUS	19	47	38.0	3.4	0	0	0	0	0	0	2	8	11	7	0	0	1
58	Tobreluts	Indrek	EST	16	55	43.6	3.4	0	0	0	0	0	0	2	5	7	7	0	2	0
59	Grajf	Aleksander	SLO	12	54	42.6	4.6	0	0	0	0	0	0	2	5	6	6	0	0	0
60	Sumann	Christoph	AUT	9	58	41.9	4.6	0	0	0	0	0	0	2	3	4	5	0	0	0
61	Tach	Enrico	ITA	16	59	50.9	2.4	0	0	0	0	0	0	2	3	4	11	0	1	0
62	Wolf	Alexander	GER	11	62	37.3	2.7	0	0	0	0	0	0	1	4	8	3	0	0	0
63	Mykland	Anstein	NOR	11	60	39.9	3.0	0	0	0	0	0	0	1	3	5	4	0	1	1
64	Eckhoff	Stian	NOR	10	65	43.9	1.8	0	0	0	0	0	0	1	3	5	5	0	0	0
65	Maric	Janez	SLO	10	67	41.7	1.4	0	0	0	0	0	0	1	2	6	4	0	0	0
66	Suga	Kyoji	JPN	14	64	52.1	1.3	0	0	0	0	0	0	1	1	3	11	0	0	0
67	Longo	Paolo	ITA	10	66	43.7	1.6	0	0	0	0	0	0	0	4	5	5	0	0	0
68	Noberius	Rickard	SWE	19	76	42.6	0.3	0	0	0	0	0	0	0	3	10	8	0	1	0
69	Poklukar	Matjaz	SLO	14	72	44.6	0.6	0	0	0	0	0	0	0	2	6	8	0	0	0
70	Nakums	Jekabs	LAT	15	68	48.3	0.9	0	0	0	0	0	0	0	2	4	9	0	2	0
71	Stitzl	Andreas	GER	6	69	35.8	2.0	0	0	0	0	0	0	0	2	4	2	0	0	0
72	Valiullin	Rustam	BLR	13	79	50.7	0.1	0	0	0	0	0	0	0	2	3	10	0	0	0
73	Mesotitsch	Daniel	AUT	8	70	54.9	1.4	0	0	0	0	0	0	0	2	2	6	0	0	0
74	Syman	Alexandr	BLR	15	74	51.3	0.4	0	0	0	0	0	0	0	1	6	9	0	0	0
75	Bilanenko	Olexander	UKR	18	78	45.4	0.1	0	0	0	0	0	0	0	1	5	12	0	0	1
76	Ziemianin	Wieslaw	POL	15	71	54.9	0.6	0	0	0	0	0	0	0	1	3	11	0	1	0
77	Prants	Janno	EST	12	75	50.5	0.5	0	0	0	0	0	0	0	1	3	9	0	0	0
78	Antila	Timo	FIN	16	77	52.1	0.3	0	0	0	0	0	0	0	1	3	13	0	0	0
79	Drachev	Vladimir	RUS	7		53.9	0.1	0	0	0	0	0	0	0	1	2	5	0	0	0
80	Beck	Günther	AUT	9	73	62.7	0.9	0	0	0	0	0	0	0	1	1	8	0	0	0
81	Isa	Hidenori	JPN	18		51.4	0.0	0	0	0	0	0	0	0	0	4	13	1	0	0
82	Borovik	Dimitri	EST	14		52.7	0.0	0	0	0	0	0	0	0	0	3	11	0	0	0
83	Pantov	Dmitriy	KAZ	10		59.3	0.0	0	0	0	0	0	0	0	0	2	8	0	0	0
84	Clegg	Robin	CAN	9		67.4	0.0	0	0	0	0	0	0	0	0	2	7	0	0	0
85	Upenieks	Gundars	LAT	11		55.6	0.0	0	0	0	0	0	0	0	0	2	9	0	0	0
86	Kozub	Wojciech	POL	15		57.7	0.0	0	0	0	0	0	0	0	0	2	13	0	0	0
87	Topor	Krzysztof	POL	14		64.0	0.0	0	0	0	0	0	0	0	0	1	10	0	3	0
88	Mochizuki	Yukio	JPN	9		71.2	0.0	0	0	0	0	0	0	0	0	1	8	0	0	0
89	Maksimov	Maxim	RUS	2		45.5	0.0	0	0	0	0	0	0	0	0	1	1	0	0	0
90	Meguro	Hironao	JPN	14		55.7	0.0	0	0	0	0	0	0	0	0	1	13	0	0	0
91	Messner	Helmuth	ITA	6		60.7	0.0	0	0	0	0	0	0	0	0	1	5	0	0	0
92	Eriksson	Per	SWE	10		62.1	0.0	0	0	0	0	0	0	0	0	1	9	0	0	0
93	Novikov	Sergey	BLR	11		57.6	0.0	0	0	0	0	0	0	0	0	1	10	0	0	0
94	Volkov	Andrei	RUS	1		36.0	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0
95	Berger	Lars	NOR	4		55.8	0.0	0	0	0	0	0	0	0	0	1	3	0	0	0
96	Hurajt	Pavol	SVK	12		71.8	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
97	Lessing	Roland	EST	2		69.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
98	Zelenkov	Igor	KAZ	2		99.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
99	Blaj	Marian	ROM	9		75.6	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
100	Niederberger	Daniel	SUI	10		84.7	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
101	Christoforidis	Stavros	GRE	9		96.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	1
102	Oscare	Ricardo Anibal	ARG	1		80.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
103	Zhang	Qing	CHN	5		53.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
104	Simmen	Matthias	SUI	6		70.0	0.0	0	0	0	0	0	0	0	0	0	5	0	1	0
105	Novak	Pavol	SVK	8		89.3	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
106	Paquet	Jean	CAN	3		71.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
107	Kotikumpu	Ville	FIN	5		65.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
108	Sklenar	Jason	GBR	11		83.7	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
109	Sarantis	Andreas	GRE	7		107.3	0.0	0	0	0	0	0	0	0	0	0	6	0	1	0
110	Eder	Benjamin	AUT	5		76.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
111	Ojeda	Marcos	CHI	1		87.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
112	Spalvins	Intars	LAT	5		99.6	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
113	Hollo	Matyas	HUN	14		97.6	0.0	0	0	0	0	0	0	0	0	0	14	0	0	0
114	Pozdnjakov	Dmitry	KAZ	8		75.8	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
115	Barila	Liutauras	LTU	12		75.3	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
116	Griaznovas	Ricardas	LTU	11		74.5	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
117	Pryma	Roman	UKR	5		78.5	0.0	0	0	0	0	0	0	0	0	0	4	0	1	0
118	Malek	Marian	CZE	1		82.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
119	Monje Vargas	Eduardo	CHI	8		101.8	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
120	Lahaye	Fred	BEL	3		107.5	0.0	0	0	0	0	0	0	0	0	0	2	0	1	0
121	Berzins	Janis	LAT	3		100.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
122	Graclik	Petr	CZE	1		86.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
123	Park	Yoon-Bae	KOR	7		94.1	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
124	Piksons	Edgars	LAT	1		90.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
125	Sneaga	Vasile	ROM	9		70.7	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
126	Lezcano	Humberto	ARG	1		82.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
127	Zwahlen	Roland	SUI	11		76.0	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
128	Bjoernstad	Tor Halvor	NOR	2		79.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
129	Kaljunen	Mika	FIN	7		72.0	0.0	0	0	0	0	0	0	0	0	0	6	0	1	0
130	Van Leeuwen	Erik	NED	10		96.6	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
131	Stoilkov	Krassimir	BUL	10		92.9	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
132	Kassabov	Georgi	BUL	10		88.9	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
133	Senoner	Theo	ITA	3		83.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
134	Dixon	Michael	GBR	11		72.6	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
135	Aranda	Oscar	ARG	3		109.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
136	Ondrejka	Matus	SVK	3		85.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
137	Cyr	Steve	CAN	15		68.9	0.0	0	0	0	0	0	0	0	0	0	14	0	1	0
138	Birnbacher	Andreas	GER	1		49.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
139	Mednis	Ojars	LAT	1		102.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
140	Gieck	David	USA	2		65.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
141	Abdrakhmanov	Erden	KAZ	1		110.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
142	Clemens	Tom	GBR	9		71.3	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
143	Hakala	Mika	FIN	2		95.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
144	Kauppinen	Kalle	FIN	1		90.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
145	Cerfontaine	Michel	BEL	3		98.5	0.0	0	0	0	0	0	0	0	0	0	2	0	1	0
146	Achorner	Hans	AUT	3		87.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
147	Keskinarkaus	Kimmo	FIN	3		92.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
148	Florean	Ivan	MDA	8		110.0	0.0	0	0	0	0	0	0	0	0	0	6	0	2	0
149	Shin	Byung Gook	KOR	7		95.2	0.0	0	0	0	0	0	0	0	0	0	6	0	1	0
150	Szary	Ryszard	POL	1		100.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
151	Redman	Lawton	USA	10		77.4	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
152	Rosser	Robert	USA	7		79.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
153	Martinez	Sergio	ARG	3		111.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
154	Kosunen	Tero	FIN	1		91.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
155	Bonaldi	Sergio	ITA	4		70.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
156	Kunaev	Viacheslav	BLR	2		55.0	0.0	0	0	0	0	0	0	0	0	0	1	1	0	0
157	Noto	Sunao	JPN	1		84.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
158	Scekocichinas	Igoris	LTU	11		86.5	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
159	Poklukar	Joze	SLO	2		54.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
160	Bucsa	Ivan	MDA	7		107.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	1
161	Gee	Mark	GBR	14		71.5	0.0	0	0	0	0	0	0	0	0	0	14	0	0	0
162	Neuner	Reinhard	AUT	4		76.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
163	Lavrinovic	Aleksandr	LTU	2		89.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
164	Varas	Carlos	CHI	7		104.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
165	Pesterev	Ivan	BLR	3		73.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
166	Ivashko	Petr	BLR	4		75.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
167	Kim	Kyung-Tae	KOR	8		96.4	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
168	Pritchard	Hugh	GBR	3		82.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
169	Tagscherer	Imre	HUN	14		95.0	0.0	0	0	0	0	0	0	0	0	0	14	0	0	0
170	Moysey	Peter	NZL	1		88.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
171	Bergman	Carl Johan	SWE	4		64.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
172	Golec	Bartlomiej	POL	1		94.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
173	Qiu	Lianhai	CHN	3		85.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
