No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
84	Melheim	Eli Merete	NOR	2		37.5	0.0	0	0	0	0	0	0	0	0	1	1	0	0	0
85	Novoselskaja	Larisa	RUS	2		41.0	0.0	0	0	0	0	0	0	0	0	1	1	0	0	0
86	Carstoi	Mihaela	ROM	8		61.1	0.0	0	0	0	0	0	0	0	0	1	7	0	0	0
87	Sikio	Tuija	FIN	1		40.0	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0
88	Noskova	Luiza	RUS	2		46.0	0.0	0	0	0	0	0	0	0	0	1	1	0	0	0
89	Schylander	Maria	SWE	4		53.5	0.0	0	0	0	0	0	0	0	0	1	3	0	0	0
90	Danilo	Izabela	POL	4		63.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
91	Abe	Yukari	JPN	7		57.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
92	Skinner	Ntala	USA	7		55.0	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
93	Kantyueva	Natalija	BLR	7		64.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
94	Lehotska	Erika	SVK	6		61.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
95	Szemcsak	Eva	HUN	5		63.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
96	Keddie	Nikki	CAN	8		61.0	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
97	Sun	Ribo	CHN	1		74.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
98	Razlova	Jirina	CZE	5		60.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
99	Pallhuber	Siegrid	ITA	2		51.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
100	Kibler	Elena	KAZ	3		70.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
101	Girbacea	Daniela	ROM	8		62.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
102	Cranage	Lynn-Maree	AUS	6		60.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
103	Peytchinova	Valentina	BUL	4		63.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
104	Vidi	Daniela	ITA	1		64.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
105	Lane	Morwenna	CAN	6		68.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
106	Keldu	Maiken	EST	1		50.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
107	Bekecs	Zsuzsanna	HUN	4		76.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
108	Salmela	Kara	USA	3		47.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
109	Wang	Jinfen	CHN	2		47.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
110	Ryter	Linn	CAN	8		63.4	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
111	Schwingshakl	Monika	ITA	2		69.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
112	Lidow	Malin	SWE	2		46.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
113	Itäluoma	Jaana	FIN	2		55.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
114	Gunka	Halina	POL	1		78.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
115	Holubcova	Katerina	CZE	2		58.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
116	Bozsik	Anna	HUN	2		71.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
117	Viirmaa	Merle	EST	4		58.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
118	Moskalenko	Nadejda	UKR	1		66.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
119	Holeczy	Beatrix	HUN	5		62.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
120	Alexandrova	Emilia	BUL	4		65.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
121	Vitova	Lucie	CZE	5		55.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
122	Schneider	Ilka	GER	3		64.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
123	Pestriakova	Marina	UKR	3		52.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
124	Bashinskaya	Natalija	BLR	6		61.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
125	Feng	Guigan	CHN	1		65.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
126	Szelest	Sylwia	POL	1		53.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
127	Lengyel	Agota	HUN	1		83.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
128	Murashko	Elena	KAZ	2		58.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
129	Daniluk	Iwona	POL	8		58.3	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
130	Liu	Jinfeng	CHN	2		46.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
131	Albert	Martine	CAN	8		53.5	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
132	Dostalova	Hana	CZE	6		54.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
133	Popova	Radka	BUL	12		55.8	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
134	Ilves	Kea-Kaia	EST	5		67.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
135	Hjert	Susanne	SWE	3		57.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
