No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
38	Kazakevich	Irina	RUS	18	35	34.2	10.5	0	0	0	0	0	1	7	12	14	4	0	0	0
39	Hojnisz-Starega	Monika	POL	19	39	30.7	8.1	0	0	0	0	0	1	6	10	14	4	0	1	0
40	Zdouc	Dunja	AUT	13	44	42.4	10.5	0	0	0	0	0	1	5	5	7	6	0	0	0
41	Hettich	Janina	GER	16	37	35.6	10.1	0	0	0	0	0	1	3	7	12	4	0	0	0
42	Bendika	Baiba	LAT	19	42	40.1	7.6	0	0	0	0	0	1	3	7	12	7	0	0	0
43	Irwin	Deedra	USA	19	58	44.1	3.2	0	0	0	0	0	1	2	5	9	9	1	0	0
44	Weidel	Anna	GER	6	52	32.4	10.3	0	0	0	0	0	1	2	3	3	2	0	1	0
45	Kalkenberg	Emilie Aagheim	NOR	13	50	44.2	6.2	0	0	0	0	0	1	1	3	5	8	0	0	0
46	Lunder	Emma	CAN	17	57	44.2	3.7	0	0	0	0	0	1	1	2	6	11	0	0	0
47	Lie	Lotte	BEL	22	28	32.5	11.2	0	0	0	0	0	0	7	10	15	7	0	0	0
48	Vasnetcova	Valeriia	RUS	13	40	33.6	11.8	0	0	0	0	0	0	3	8	8	5	0	0	0
49	Leshchanka	Iryna	BLR	14	56	45.7	4.2	0	0	0	0	0	0	3	4	5	9	0	0	0
50	Minkkinen	Suvi	FIN	17	43	41.4	8.2	0	0	0	0	0	0	2	9	9	8	0	0	0
51	Todorova	Milena	BUL	18	48	38.8	4.8	0	0	0	0	0	0	2	6	9	9	0	0	0
52	Bilosiuk	Olena	UKR	7	46	28.6	12.9	0	0	0	0	0	0	2	6	6	1	0	0	0
53	Fialkova	Ivona	SVK	19	49	45.7	4.7	0	0	0	0	0	0	2	4	6	13	0	0	0
54	Gasparin	Elisa	SUI	13	54	48.5	5.5	0	0	0	0	0	0	2	4	5	8	0	0	0
55	Erdal	Karoline	NOR	8	59	40.3	7.6	0	0	0	0	0	0	2	2	4	4	0	0	0
56	Semerenko	Valentina	UKR	8	60	46.3	6.7	0	0	0	0	0	0	2	2	3	4	0	1	0
57	Tachizaki	Fuyuko	JPN	18	51	48.9	4.4	0	0	0	0	0	0	1	4	8	10	0	0	0
58	Blashko	Darya	UKR	8	53	40.9	6.5	0	0	0	0	0	0	1	4	5	3	0	0	0
59	Innerhofer	Katharina	AUT	8	96	40.8	1.3	0	0	0	0	0	0	1	4	5	3	0	0	0
60	Charvatova	Lucie	CZE	20	73	42.7	1.6	0	0	0	0	0	0	1	3	9	10	1	0	0
61	Zuk	Kamila	POL	14	64	51.9	2.7	0	0	0	0	0	0	1	2	4	10	0	0	0
62	Femsteinevik	Ragnhild	NOR	5	62	40.2	9.2	0	0	0	0	0	0	1	2	3	2	0	0	0
63	Kinnunen	Nastassia	FIN	16	63	57.9	2.7	0	0	0	0	0	0	1	2	2	13	0	0	1
64	Maka	Anna	POL	14	67	63.6	2.6	0	0	0	0	0	0	1	2	2	12	0	0	0
65	Kruchinkina	Elena	BLR	13	61	46.2	3.8	0	0	0	0	0	0	1	1	5	8	0	0	0
66	Petrenko	Iryna	UKR	8	89	43.1	1.7	0	0	0	0	0	0	1	1	4	4	0	0	0
67	Puskarcikova	Eva	CZE	16	75	51.2	1.9	0	0	0	0	0	0	1	1	1	14	1	0	0
68	Zhang	Yan	CHN	5	78	74.6	5.0	0	0	0	0	0	0	1	1	1	4	0	0	0
69	Lescinskaite	Gabriele	LTU	10	81	54.4	2.2	0	0	0	0	0	0	1	1	1	8	0	1	0
70	Lightfoot	Amanda	GBR	6	83	72.8	3.0	0	0	0	0	0	0	1	1	1	3	1	1	0
71	Tomingas	Tuuli	EST	18	47	41.2	5.6	0	0	0	0	0	0	0	6	9	9	0	0	0
72	Gasparin	Aita	SUI	13	55	51.5	5.3	0	0	0	0	0	0	0	4	6	7	0	0	0
73	Dunklee	Susan	USA	15	74	55.8	1.9	0	0	0	0	0	0	0	3	5	10	0	0	0
74	Chu	Yuanmeng	CHN	12	68	47.3	2.8	0	0	0	0	0	0	0	2	6	6	0	0	0
75	Reid	Joanne	USA	16	80	52.5	1.5	0	0	0	0	0	0	0	2	5	11	0	0	0
76	Vishnevskaya-Sheporenko	Galina	KAZ	17	65	51.4	2.2	0	0	0	0	0	0	0	2	4	13	0	0	0
77	Vobornikova	Tereza	CZE	9	66	41.8	4.3	0	0	0	0	0	0	0	2	4	4	1	0	0
78	Sanfilippo	Federica	ITA	13	72	48.0	2.5	0	0	0	0	0	0	0	2	4	9	0	0	0
79	Merkushyna	Anastasiya	UKR	5	104	49.0	0.8	0	0	0	0	0	0	0	2	3	2	0	0	0
80	Meng	Fanqi	CHN	8	69	55.6	4.5	0	0	0	0	0	0	0	2	2	6	0	0	0
81	Baserga	Amy	SUI	14	71	47.8	2.4	0	0	0	0	0	0	0	1	6	8	0	0	0
82	Botet	Paula	FRA	9	79	41.9	2.8	0	0	0	0	0	0	0	1	6	3	0	0	0
83	Schwaiger	Julia	AUT	14	70	47.2	2.3	0	0	0	0	0	0	0	1	5	9	0	0	0
84	Ushkina	Natalia	ROU	11	76	58.1	2.5	0	0	0	0	0	0	0	1	3	8	0	0	0
85	Avvakumova	Ekaterina	KOR	13	77	53.3	1.9	0	0	0	0	0	0	0	1	3	9	1	0	0
86	Comola	Samuela	ITA	15	87	52.9	1.2	0	0	0	0	0	0	0	1	3	12	0	0	0
87	Klemencic	Polona	SLO	17	99	60.2	0.5	0	0	0	0	0	0	0	1	3	14	0	0	0
88	Maeda	Sari	JPN	15	82	63.9	1.5	0	0	0	0	0	0	0	1	2	13	0	0	0
89	Moser	Nadia	CAN	3	84	37.7	5.3	0	0	0	0	0	0	0	1	2	1	0	0	0
90	Nilsson	Emma	SWE	2	86	32.0	9.0	0	0	0	0	0	0	0	1	2	0	0	0	0
91	Kuklina	Larisa	RUS	6	88	48.3	3.0	0	0	0	0	0	0	0	1	2	4	0	0	0
92	Tang	Jialin	CHN	10	93	60.3	1.2	0	0	0	0	0	0	0	1	2	8	0	0	0
93	Colombo	Caroline	FRA	4	85	58.5	5.0	0	0	0	0	0	0	0	1	1	3	0	0	0
94	Klimina	Darya	KAZ	12	90	71.3	1.3	0	0	0	0	0	0	0	1	1	11	0	0	0
95	Belchenko	Yelizaveta	KAZ	8	92	80.9	1.8	0	0	0	0	0	0	0	1	1	7	0	0	0
96	Vinklarkova	Tereza	CZE	7	94	58.1	1.7	0	0	0	0	0	0	0	1	1	6	0	0	0
97	Oja	Regina	EST	16	91	57.9	0.9	0	0	0	0	0	0	0	0	3	13	0	0	0
98	Skottheim	Johanna	SWE	5	97	50.6	1.8	0	0	0	0	0	0	0	0	2	3	0	0	0
99	Bankes	Megan	CAN	6	98	64.2	1.1	0	0	0	0	0	0	0	0	2	4	0	0	0
100	Jeanmonnot	Lou	FRA	2	95	43.0	5.0	0	0	0	0	0	0	0	0	1	1	0	0	0
101	Gasparin	Selina	SUI	15	100	56.3	0.5	0	0	0	0	0	0	0	0	1	14	0	0	0
102	Talihaerm	Johanna	EST	14	101	67.0	0.5	0	0	0	0	0	0	0	0	1	13	0	0	0
103	Tepla	Eliska	CZE	2	102	55.0	2.5	0	0	0	0	0	0	0	0	1	1	0	0	0
104	Rieder	Christina	AUT	6	103	78.3	0.8	0	0	0	0	0	0	0	0	1	5	0	0	0
105	Beaudry	Sarah	CAN	11	105	72.8	0.2	0	0	0	0	0	0	0	0	1	10	0	0	0
106	Pilchuk	Alina	BLR	4	106	52.5	0.3	0	0	0	0	0	0	0	0	1	3	0	0	0
107	Schneider	Sophia	GER	1		52.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
108	Kebinger	Hanna	GER	2		57.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
109	Semerenko	Vita	UKR	2		60.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
110	Kuelm	Susan	EST	15		60.8	0.0	0	0	0	0	0	0	0	0	0	15	0	0	0
111	Shevchenko	Anastasiia	RUS	3		61.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
112	Juppe	Anna	AUT	11		61.5	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
113	Vindisar	Klara	SLO	2		62.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
114	Wiesensarter	Marion	GER	1		63.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
115	Fruehwirt	Juliane	GER	3		65.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
116	Gwizdon	Magdalena	POL	1		66.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
117	Meier	Lea	SUI	1		67.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
118	Slettemark	Ukaleq Astri	GRL	4		68.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
119	Tolmacheva	Anastasia	ROU	10		69.1	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
120	Fauner	Eleonora	ITA	1		70.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
121	Klemencic	Ziva	SLO	8		71.4	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
122	Kocergina	Natalja	LTU	9		71.5	0.0	0	0	0	0	0	0	0	0	0	8	1	0	0
123	Remenova	Zuzana	SVK	2		71.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
124	Cadurisch	Irene	SUI	4		72.0	0.0	0	0	0	0	0	0	0	0	0	3	0	1	0
125	Zbylut	Kinga	POL	5		74.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
126	Lehtla	Kadri	EST	3		76.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
127	Ghilenko	Alla	MDA	4		76.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
128	Burtasova	Evgeniia	RUS	1		77.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
129	Remenova	Maria	SVK	7		77.3	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
130	Janka	Erika	FIN	8		77.7	0.0	0	0	0	0	0	0	0	0	0	6	0	2	0
131	Kruchinkina	Irina	BLR	8		78.3	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
132	Ivanova	Aliona	MDA	7		78.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
133	Kadeva	Daniela	BUL	11		78.6	0.0	0	0	0	0	0	0	0	0	0	10	0	0	1
134	Chirkova	Elena	ROU	6		79.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
135	Akhatova	Lyudmila	KAZ	1		79.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
136	Dickson	Emily	CAN	6		79.4	0.0	0	0	0	0	0	0	0	0	0	5	1	0	0
137	Auchentaller	Hannah	ITA	1		81.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
138	De Maeyer	Rieke	BEL	2		81.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
139	Ko	Eunjung	KOR	1		81.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
140	Vindisar	Nika	SLO	12		81.5	0.0	0	0	0	0	0	0	0	0	0	11	1	0	0
141	Horodna	Yuliia	UKR	1		82.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
142	Horvatova	Henrieta	SVK	5		82.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
143	Ding	Yuhuan	CHN	6		82.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
144	Carrara	Michela	ITA	7		82.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
145	Bulina	Sanita	LAT	9		82.9	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
146	Tanaka	Yurie	JPN	13		83.8	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
147	Horodna	Olena	UKR	1		85.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
148	Machyniakova	Veronika	SVK	2		85.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
149	Colebourn	Jillian Wei-Lin	AUS	2		87.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
150	Zdravkova	Maria	BUL	12		87.9	0.0	0	0	0	0	0	0	0	0	0	11	0	1	0
151	Abramova	Olga	UKR	3		88.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
152	Hachisuka	Asuka	JPN	12		89.4	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
153	Bekh	Ekaterina	UKR	3		89.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
154	Sabule	Annija	LAT	7		91.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
155	Tomaszewska	Natalia	POL	2		91.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
156	Mezdrea	Andreea	ROU	1		92.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
157	Bulina	Sandra	LAT	3		93.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
158	Vozelj	Tais	SLO	1		94.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
159	Zingerle	Linda	ITA	1		96.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
160	Piczura	Magda	POL	3		96.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
161	Kondratyeva	Anastassiya	KAZ	2		97.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
162	Lehtonen	Venla	FIN	3		98.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
163	Piton	Karolina	POL	1		98.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
164	Kim	Seonsu	KOR	10		98.2	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
165	Mun	Jihee	KOR	7		98.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
166	Arnekleiv	Juni	NOR	1		99.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
167	Peiffer	Benita	CAN	6		99.8	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
168	Li	Haorong	CHN	1		100.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
169	Passler	Rebecca	ITA	2		100.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
170	Hristova	Lora	BUL	2		101.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
171	Fukuda	Hikaru	JPN	1		102.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
172	Morton	Darcie	AUS	4		103.0	0.0	0	0	0	0	0	0	0	0	0	2	0	2	0
173	Tanaka	Kirari	JPN	1		104.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
174	Dimitrova	Valentina	BUL	1		106.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
175	Kozica	Anika	CRO	5		107.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
176	Grossman	Hallie	USA	1		111.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
