No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
51	Dusserre	Thierry	FRA	12	46	49.8	1.8	0	0	0	0	0	0	2	3	6	6	0	0	0
52	Aidarov	Alexei	BLR	12	49	38.3	1.6	0	0	0	0	0	0	1	6	7	5	0	0	0
53	Eriksson	Jonas	SWE	11	61	40.4	0.7	0	0	0	0	0	0	1	4	7	4	0	0	0
54	Laurent	Lionel	FRA	7	57	44.1	1.6	0	0	0	0	0	0	1	3	3	4	0	0	0
55	Bricis	Ilmars	LAT	12	55	50.3	1.1	0	0	0	0	0	0	1	2	5	7	0	0	0
56	Maluhins	Olegs	LAT	12	65	46.6	0.5	0	0	0	0	0	0	1	2	4	8	0	0	0
57	Kirienko	Valeri	RUS	5	63	40.6	1.6	0	0	0	0	0	0	1	2	4	1	0	0	0
58	Machyniak	Lubomir	SVK	12	52	63.1	1.3	0	0	0	0	0	0	1	2	3	9	0	0	0
59	Upenieks	Gundars	LAT	10	54	53.9	1.3	0	0	0	0	0	0	1	2	3	7	0	0	0
60	Borovik	Dimitri	EST	8	67	55.8	0.8	0	0	0	0	0	0	1	2	3	5	0	0	0
61	Ivashko	Petr	BLR	8	66	48.4	0.8	0	0	0	0	0	0	1	2	3	5	0	0	0
62	Morgenstern	Marco	GER	3	56	29.3	4.0	0	0	0	0	0	0	1	2	2	1	0	0	0
63	Paquet	Jean	CAN	13	62	50.6	0.6	0	0	0	0	0	0	1	1	5	8	0	0	0
64	Ojaste	Kalju	EST	8	64	54.1	0.9	0	0	0	0	0	0	1	1	3	5	0	0	0
65	Shindo	Naoki	JPN	2	58	26.5	5.0	0	0	0	0	0	0	1	1	2	0	0	0	0
66	Prucker	Einar	ITA	11	59	61.7	0.9	0	0	0	0	0	0	1	1	2	9	0	0	0
67	Pantov	Dmitriy	KAZ	7	60	56.7	1.3	0	0	0	0	0	0	1	1	2	5	0	0	0
68	Dostal	Roman	CZE	12	71	44.2	0.4	0	0	0	0	0	0	0	4	7	5	0	0	0
69	Oftedal	Kjell Ove	NOR	6	77	49.2	0.2	0	0	0	0	0	0	0	3	3	3	0	0	0
70	Stolfa	Martin	CZE	7	78	55.6	0.1	0	0	0	0	0	0	0	2	2	5	0	0	0
71	Lysenko	Ruslan	UKR	5	68	62.8	1.0	0	0	0	0	0	0	0	2	2	3	0	0	0
72	Pfurtscheller	Martin	AUT	9		52.1	0.0	0	0	0	0	0	0	0	2	2	7	0	0	0
73	Kuoppa	Fredrik	SWE	4	73	44.8	0.8	0	0	0	0	0	0	0	2	2	2	0	0	0
74	Ziemianin	Jan	POL	11		58.3	0.0	0	0	0	0	0	0	0	1	3	8	0	0	0
75	Quintilio	Kevin	CAN	12	74	59.2	0.3	0	0	0	0	0	0	0	1	3	9	0	0	0
76	Glimsdal	Sylfest	NOR	2		33.5	0.0	0	0	0	0	0	0	0	1	2	0	0	0	0
77	Noberius	Rickard	SWE	7	79	60.1	0.1	0	0	0	0	0	0	0	1	2	5	0	0	0
78	Ivanov	Valeri	KAZ	8		55.4	0.0	0	0	0	0	0	0	0	1	2	6	0	0	0
79	Prants	Janno	EST	7		61.3	0.0	0	0	0	0	0	0	0	1	2	5	0	0	0
80	Karkoschka	Ulf	GER	4	70	38.0	1.3	0	0	0	0	0	0	0	1	2	2	0	0	0
81	Bouthiaux	Stephane	FRA	10		52.4	0.0	0	0	0	0	0	0	0	1	2	8	0	0	0
82	Lekan	Bostjan	SLO	13		64.1	0.0	0	0	0	0	0	0	0	1	2	11	0	0	0
83	Vaufrey	Franck	FRA	4		46.0	0.0	0	0	0	0	0	0	0	1	2	2	0	0	0
84	Padin	Andrei	RUS	2	72	27.0	2.0	0	0	0	0	0	0	0	1	2	0	0	0	0
85	Molcan	Jozef	SVK	12	80	67.3	0.1	0	0	0	0	0	0	0	1	2	10	0	0	0
86	Poklukar	Matjaz	SLO	14		65.0	0.0	0	0	0	0	0	0	0	1	2	12	0	0	0
87	Kroupnik	Nikolai	UKR	8		47.1	0.0	0	0	0	0	0	0	0	1	2	6	0	0	0
88	Homma	Manabu	JPN	9	69	61.6	0.6	0	0	0	0	0	0	0	1	2	7	0	0	0
89	Rottmann	Wolfgang	AUT	7		75.4	0.0	0	0	0	0	0	0	0	1	1	6	0	0	0
90	Leitner	Maros	SVK	12	76	70.9	0.2	0	0	0	0	0	0	0	1	1	11	0	0	0
91	Rautio	Ville Matti	FIN	1		29.0	0.0	0	0	0	0	0	0	0	1	1	0	0	0	0
92	Dolniy	Taras	UKR	6	75	65.5	0.3	0	0	0	0	0	0	0	1	1	5	0	0	0
93	Schreiner	Curt	USA	9		65.4	0.0	0	0	0	0	0	0	0	1	1	8	0	0	0
94	Fiala	Tony	CAN	13		54.8	0.0	0	0	0	0	0	0	0	0	4	9	0	0	0
95	Obererlacher	Hannes	AUT	12		61.1	0.0	0	0	0	0	0	0	0	0	3	9	0	0	0
96	Zemva	Tomaz	SLO	12		66.5	0.0	0	0	0	0	0	0	0	0	2	10	0	0	0
97	Hodde	Stefan	GER	4		52.0	0.0	0	0	0	0	0	0	0	0	2	2	0	0	0
98	Mäkinen	Ismo	FIN	4		80.0	0.0	0	0	0	0	0	0	0	0	1	3	0	0	0
99	Malek	Marian	CZE	6		80.3	0.0	0	0	0	0	0	0	0	0	1	5	0	0	0
100	Rypl	Martin	CZE	8		62.3	0.0	0	0	0	0	0	0	0	0	1	7	0	0	0
101	Kitzbichler	Gerhard	AUT	9		71.9	0.0	0	0	0	0	0	0	0	0	1	8	0	0	0
102	Kreuzer	Lars	GER	3		48.3	0.0	0	0	0	0	0	0	0	0	1	2	0	0	0
103	Takeda	Kazumasa	JPN	3		43.7	0.0	0	0	0	0	0	0	0	0	1	2	0	0	0
104	Cyr	Steve	CAN	11		70.3	0.0	0	0	0	0	0	0	0	0	1	10	0	0	0
105	Wiksten	Tord	SWE	4		54.8	0.0	0	0	0	0	0	0	0	0	1	3	0	0	0
106	Messner	Helmuth	ITA	10		62.1	0.0	0	0	0	0	0	0	0	0	1	9	0	0	0
107	Abdoukarov	Serguei	KAZ	3		64.3	0.0	0	0	0	0	0	0	0	0	1	2	0	0	0
108	Poklukar	Joze	SLO	13		58.5	0.0	0	0	0	0	0	0	0	0	1	12	0	0	0
109	Kozub	Wojciech	POL	6		59.0	0.0	0	0	0	0	0	0	0	0	1	5	0	0	0
110	Vatachki	Bojidar	BUL	10		80.7	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
111	Eriksson	Ulf	SWE	2		74.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
112	Jensen	Eric	CAN	7		90.7	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
113	Christoforidis	Stavros	GRE	4		89.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
114	Ceezon	Mihael	UKR	4		73.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
115	Lepyoshkin	Mikhail	KAZ	8		73.1	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
116	Choi	Neung-Chul	KOR	2		108.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
117	Dmitrenko	Yuriy	UKR	2		86.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
118	Emeljanenko	Juri	UKR	6		66.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
119	Pontio	Vesa	FIN	4		63.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
120	Kodate	Misao	JPN	6		86.8	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
121	Sklenar	Jason	GBR	9		83.3	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
122	Haslam	Craig	GBR	1		90.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
123	Vasile	Gheorghe	ROM	6		64.8	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
124	Passler	Johann	ITA	1		41.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
125	Nakums	Jekabs	LAT	8		78.5	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
126	Hänni	Reto	SUI	7		83.3	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
127	Pozdnjakov	Dmitry	KAZ	5		90.6	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
128	Westover	Dan	USA	8		79.5	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
129	Mikule	Pavel	CZE	2		73.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
130	Robertson	Ian	CAN	6		83.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
131	Barila	Liutauras	LTU	6		72.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
132	Griaznovas	Ricardas	LTU	7		71.0	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
133	Syzon	Mykhaylo	UKR	1		73.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
134	Litauras	Barila	LTU	1		49.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
135	Karpinkin	Gennadij	BLR	5		58.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
136	Tobreluts	Indrek	EST	7		76.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
137	Bialon	Pawel	POL	5		81.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
138	Magiera	Jacek	POL	2		87.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
139	Topor	Krzysztof	POL	2		81.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
140	Dengg	Günther	AUT	4		79.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
141	Niemi	Jaakko	FIN	3		44.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
142	Thoresson	Per	SWE	2		85.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
143	Schneider	Urs	SUI	3		106.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
144	Tsakiris	Athanasios	GRE	3		63.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
145	Sekiya	Shuichi	JPN	3		80.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
146	Pesterev	Igor	BLR	2		58.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
147	Van Leeuwen	Erik	NED	2		85.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
148	Forys	Slawomir	POL	9		81.2	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
149	Rauch	Corsin	SUI	10		101.8	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
150	Dixon	Michael	GBR	11		69.3	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
151	Lysenko	Alexandr	UKR	6		76.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
152	Bugara	Robert	POL	1		80.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
153	Holubec	Tomas	CZE	3		56.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
154	Mannelquist	Anders	SWE	3		74.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
155	Wojtas	Jan	POL	8		77.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
156	Thoresson	Mats	SWE	2		84.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
157	Salmela	Chad	USA	5		85.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
158	Meguro	Hironao	JPN	4		74.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
159	Shin	Byung Gook	KOR	1		109.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
160	Konovalov	Aleksei	RUS	2		51.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
161	Holeczy	Tibor	HUN	9		90.4	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
162	Robert	Julien	FRA	7		52.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
163	Bogdanovs	Aivars	LAT	4		78.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
164	Rosser	Robert	USA	6		87.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
165	Jakiela	Mariusz	POL	2		103.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
166	Grzywa	Grzegorz	POL	2		91.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
167	Morton	Cameron	AUS	2		82.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
168	Caja	Lubos	SVK	7		85.0	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
169	Sucharda	Jan	CZE	2		77.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
170	Bucsa	Ivan	MDA	1		74.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
171	Gee	Mark	GBR	8		82.8	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
172	Panyik	Janos	HUN	10		75.2	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
173	Kobela	Libor	SVK	3		94.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
174	Morschakin	Alexei	BLR	10		71.9	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
175	Lutitsky	Vladimir	UKR	2		86.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
176	Sänger	Max	SUI	4		80.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
177	Olah	Istvan	HUN	12		93.7	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
178	Shikhov	Dmitri	BLR	6		63.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
179	Pesterev	Ivan	BLR	2		84.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
180	Jasinskas	Gintaras	LTU	2		52.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
181	Kim	Yong-Woon	KOR	1		117.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
182	Thomas	Ceri	GBR	4		93.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
183	Mossing-Holsteijn	Sander	NED	2		85.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
184	Dzima	Valentin	UKR	2		81.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
185	Tagscherer	Imre	HUN	7		102.0	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
186	Chavdarov	Latchezar	BUL	2		82.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
187	Mostsipan	Ruslan	UKR	4		79.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
