No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
106	Sigaeva	Tatiana	BLR	7		55.1	0.0	0	0	0	0	0	0	0	0	1	6	0	0	0
107	Tavares	Laurie	USA	3		54.0	0.0	0	0	0	0	0	0	0	0	1	2	0	0	0
108	Hermansson	Anna	SWE	1		34.0	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0
109	Hamilton	Gillian	CAN	9		52.4	0.0	0	0	0	0	0	0	0	0	1	8	0	0	0
110	Hlebozodova	Natalia	KGZ	2		59.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
111	Poiree	Liv Grete	NOR	1		42.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
112	Murtomäki	Taina	FIN	2		68.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
113	Oftedal	Tone Marit	NOR	1		50.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
114	Ogurtsova	Elena	UKR	2		59.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
115	Szemcsak	Eva	HUN	2		73.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
116	Fridrin	Olga	UKR	5		64.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
117	Mackenzie	Louise	GBR	13		59.8	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
118	Pontio	Satu	FIN	1		71.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
119	Eliseeva	Irina	KGZ	2		47.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
120	Roppel	Evguenia	KGZ	2		73.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
121	Cranage	Lynn-Maree	AUS	8		63.8	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
122	Vidi	Daniela	ITA	3		68.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
123	Harstad	Trude	NOR	1		55.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
124	Kallio	Päivi	FIN	2		51.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
125	Palko	Edit	HUN	5		68.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
126	Liberda	Krystyna	POL	8		57.3	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
127	Metsamae	Sirli	EST	2		58.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
128	Starolyte	Vita	LTU	4		69.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
129	Liu	Guilan	CHN	4		52.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
130	Peterson	Eveli	EST	7		50.7	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
131	Sheshkil	Inna	KZK	2		42.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
132	Berg	Inger-Kristin	CAN	8		65.5	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
133	Bozsik	Anna	HUN	7		62.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
134	Viirmaa	Merle	EST	5		64.6	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
135	Murinova	Anna	SVK	2		56.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
136	Holeczy	Beatrix	HUN	8		62.3	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
137	Sivakova	Sofi	BUL	1		62.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
138	Salonen	Eija	FIN	1		63.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
139	Stera-Kustusz	Anna	POL	3		61.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
140	Del Fabbro	Katia Cinzia	ITA	1		72.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
141	Szelest	Sylwia	POL	5		52.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
142	Teng	Xuemei	CHN	4		57.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
143	Giro	Maria	ARG	7		63.3	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
144	Pieper	Dorina	GER	2		50.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
145	Bereczki	Brigitta	HUN	6		62.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
146	Granage	Lynn-Maree	AUS	1		57.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
147	Smith	Joan	USA	1		52.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
148	Trocker	Petra	ITA	1		65.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
149	Popova	Radka	BUL	1		61.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
150	Knutsen	Annika	SWE	1		52.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
151	Ilves	Kea-Kaia	EST	3		62.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
152	Vadas	Maria	HUN	1		67.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
