No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
51	Heymann	Carsten	GER	5	54	30.8	8.0	0	0	0	0	0	0	3	3	4	1	0	0	0
52	Bjoernstad	Tor Halvor	NOR	10	49	34.9	5.7	0	0	0	0	0	0	2	5	7	3	0	0	0
53	De Lorenzi	Christian	ITA	10	55	36.4	3.2	0	0	0	0	0	0	2	4	6	2	1	1	0
54	Clegg	Robin	CAN	11	52	42.6	3.8	0	0	0	0	0	0	2	4	5	5	1	0	0
55	Hakkinen	Jay	USA	19	53	43.7	2.2	0	0	0	0	0	0	2	3	5	13	1	0	0
56	Maluhins	Olegs	LAT	9	57	43.3	2.9	0	0	0	0	0	0	2	3	4	4	0	1	0
57	Grebot	Lionel	FRA	11	56	54.0	2.5	0	0	0	0	0	0	2	3	4	7	0	0	0
58	Syman	Alexandr	BLR	17	59	38.1	1.2	0	0	0	0	0	0	1	5	11	6	0	0	0
59	Garabik	Petr	CZE	18	63	42.2	1.1	0	0	0	0	0	0	1	3	9	9	0	0	0
60	Ziemianin	Wieslaw	POL	14	61	41.9	1.6	0	0	0	0	0	0	1	3	7	7	0	0	0
61	Teela	Jeremy	USA	17	66	51.8	0.9	0	0	0	0	0	0	1	3	6	11	0	0	0
62	Derkach	Vyacheslav	UKR	14	60	43.1	1.6	0	0	0	0	0	0	1	3	6	8	0	0	0
63	Tcherezov	Ivan	RUS	3	65	36.3	6.7	0	0	0	0	0	0	1	2	2	1	0	0	0
64	Ebisawa	Daisuke	JPN	16	64	53.8	1.3	0	0	0	0	0	0	1	1	5	11	0	0	0
65	Novak	Pavol	SVK	12	69	61.8	1.2	0	0	0	0	0	0	1	1	3	9	0	0	0
66	Zhang	Chengye	CHN	6	68	72.3	2.5	0	0	0	0	0	0	1	1	1	5	0	0	0
67	Nilsson	Mattias	SWE	17	58	46.0	1.5	0	0	0	0	0	0	0	6	7	9	1	0	0
68	Bricis	Ilmars	LAT	14	62	39.4	1.5	0	0	0	0	0	0	0	5	8	6	0	0	0
69	Isa	Hidenori	JPN	22	67	44.8	0.7	0	0	0	0	0	0	0	5	7	14	1	0	0
70	Prants	Janno	EST	14	71	50.4	0.9	0	0	0	0	0	0	0	3	6	8	0	0	0
71	Vuillermoz	Rene Laurent	ITA	22	80	49.4	0.2	0	0	0	0	0	0	0	3	4	18	0	0	0
72	Suga	Kyoji	JPN	15	78	44.1	0.3	0	0	0	0	0	0	0	2	8	7	0	0	0
73	Novikov	Sergey	BLR	16	75	43.9	0.4	0	0	0	0	0	0	0	2	8	7	0	1	0
74	Poklukar	Matjaz	SLO	17	72	47.0	0.5	0	0	0	0	0	0	0	2	8	8	0	1	0
75	Slesingr	Michal	CZE	9	70	36.1	1.3	0	0	0	0	0	0	0	2	4	5	0	0	0
76	Lysenko	Ruslan	UKR	11	76	45.3	0.5	0	0	0	0	0	0	0	1	5	6	0	0	0
77	Piecha	Michal	POL	6	83	51.8	0.2	0	0	0	0	0	0	0	1	3	3	0	0	0
78	Matiasko	Marek	SVK	14	82	57.9	0.1	0	0	0	0	0	0	0	1	2	12	0	0	0
79	Borovik	Dimitri	EST	13	81	60.7	0.2	0	0	0	0	0	0	0	1	2	9	1	1	0
80	Korobeynikov	Alexei	UKR	8	74	52.9	0.8	0	0	0	0	0	0	0	1	2	6	0	0	0
81	Aubert	Alexandre	FRA	5	73	45.4	1.6	0	0	0	0	0	0	0	1	2	3	0	0	0
82	Fourcade	Simon	FRA	2	79	40.5	2.0	0	0	0	0	0	0	0	1	1	1	0	0	0
83	Bjoerndalen	Dag	NOR	2	77	37.5	2.5	0	0	0	0	0	0	0	1	1	1	0	0	0
84	Mykland	Anstein	NOR	7		47.9	0.0	0	0	0	0	0	0	0	0	3	4	0	0	0
85	Zimelis	Raivis	LAT	11		56.3	0.0	0	0	0	0	0	0	0	0	2	9	0	0	0
86	Graf	Daniel	GER	9		47.1	0.0	0	0	0	0	0	0	0	0	2	6	1	0	0
87	Bodziana	Grzegorz	POL	10		79.8	0.0	0	0	0	0	0	0	0	0	1	9	0	0	0
88	Nakums	Jekabs	LAT	8		68.8	0.0	0	0	0	0	0	0	0	0	1	7	0	0	0
89	Matiasko	Miroslav	SVK	10		68.3	0.0	0	0	0	0	0	0	0	0	1	9	0	0	0
90	Simmen	Matthias	SUI	11		63.7	0.0	0	0	0	0	0	0	0	0	1	10	0	0	0
91	Da Canal	Devis	ITA	10		62.7	0.0	0	0	0	0	0	0	0	0	1	9	0	0	0
92	Ekholm	David	SWE	10		61.8	0.0	0	0	0	0	0	0	0	0	1	9	0	0	0
93	Bonaldi	Sergio	ITA	6		60.7	0.0	0	0	0	0	0	0	0	0	1	5	0	0	0
94	Debayle	Yann	FRA	6		59.8	0.0	0	0	0	0	0	0	0	0	1	5	0	0	0
95	Zwahlen	Roland	SUI	7		59.3	0.0	0	0	0	0	0	0	0	0	1	5	1	0	0
96	Borjesson	Jakob	SWE	8		58.6	0.0	0	0	0	0	0	0	0	0	1	7	0	0	0
97	Longo	Paolo	ITA	5		58.5	0.0	0	0	0	0	0	0	0	0	1	3	1	0	0
98	Morgenstern	Marco	GER	2		39.5	0.0	0	0	0	0	0	0	0	0	1	1	0	0	0
99	Gielen	Ben	BEL	2		115.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	1
100	Langer	Thorsten	BEL	3		109.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
101	Alvarez	Modesto	ESP	6		109.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
102	Milenkovic	Aleksandar	SCG	3		109.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
103	Pino	Teofilo	CHI	6		109.2	0.0	0	0	0	0	0	0	0	0	0	5	0	1	0
104	Moschovakos	Grigorios	GRE	2		109.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
105	Hollo	Matyas	HUN	2		106.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
106	Faltus	Jiri	CZE	2		106.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
107	Cosic	Miro	BIH	3		106.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
108	Hernando	Luis Alberto	ESP	6		105.6	0.0	0	0	0	0	0	0	0	0	0	5	0	1	0
109	Raymond	Mark	AUS	7		105.3	0.0	0	0	0	0	0	0	0	0	0	6	0	1	0
110	Oscare	Ricardo Anibal	ARG	5		104.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
111	Borodenko	Dmytri	MDA	6		102.8	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
112	Liu	Jingsong	CHN	2		102.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
113	Jackson	Lee-Steve	GBR	6		101.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
114	Piksons	Edgars	LAT	1		101.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
115	Tagscherer	Imre	HUN	10		99.9	0.0	0	0	0	0	0	0	0	0	0	9	0	1	0
116	Moysey	Peter	NZL	8		99.9	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
117	Christoforidis	Stavros	GRE	2		98.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
118	Tagscherer	Zoltan	HUN	3		96.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
119	Zatula	Vladimir	KAZ	6		96.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
120	Uusipaikka	Mikko	FIN	1		95.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
121	Hampusson	Wille	SWE	1		94.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
122	Cool	Herbert	NED	1		94.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
123	Vasilev	Kiril	BUL	2		93.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
124	Hofer	Christian	ITA	2		92.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
125	Gusev	Vadim	LTU	8		92.5	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
126	Kantanen	Janne	FIN	1		92.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
127	Szary	Ryszard	POL	4		92.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
128	Graclik	Petr	CZE	6		91.8	0.0	0	0	0	0	0	0	0	0	0	5	0	1	0
129	Spalvins	Intars	LAT	1		90.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
130	Tevikov	Yuriy	MDA	7		89.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
131	Zelenkov	Igor	KAZ	6		89.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
132	Lavrinovic	Aleksandr	LTU	9		89.0	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
133	Clemens	Tom	GBR	7		88.1	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
134	Morton	Cameron	AUS	6		87.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
135	Chen	Haibin	CHN	2		87.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
136	Brooks	Joe	GBR	7		85.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
137	Klann	Gerhardt	CAN	4		85.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
138	Gee	Mark	GBR	2		85.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
139	Libietis	Kristaps	LAT	2		85.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
140	Hallenbarter	Simon	SUI	6		85.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
141	Viks	Priit	EST	3		85.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
142	Abdrakhmanov	Erden	KAZ	5		84.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
143	Walker	Marc	GBR	13		84.8	0.0	0	0	0	0	0	0	0	0	0	12	1	0	0
144	Slettemark	Oystein	GRL	10		84.0	0.0	0	0	0	0	0	0	0	0	0	9	1	0	0
145	Blaj	Marian	ROM	10		83.8	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
146	Moravec	Ondrej	CZE	5		83.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
147	Kaljunen	Mika	FIN	3		83.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
148	Zarovnii	Alexander	BUL	9		80.8	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
149	Pleiksnis	Janis	LAT	1		80.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
150	Kotikumpu	Ville	FIN	2		79.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
151	Sklenar	Jason	GBR	9		79.1	0.0	0	0	0	0	0	0	0	0	0	7	2	0	0
152	Hoellrigl	Klaus	ITA	1		79.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
153	Beste	Jacob	USA	6		77.6	0.0	0	0	0	0	0	0	0	0	0	5	1	0	0
154	Ozbolt	Janez	SLO	1		77.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
155	Pozdnjakov	Dmitry	KAZ	6		76.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
156	Berzins	Janis	LAT	6		76.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
157	Kinnunen	Jouni	FIN	3		76.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
158	Lauseger	Klemen	SLO	4		76.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
159	Matheny	Mark	USA	3		75.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
160	Ponikvar	Martin	SLO	14		75.5	0.0	0	0	0	0	0	0	0	0	0	11	3	0	0
161	Zhang	Qing	CHN	12		74.6	0.0	0	0	0	0	0	0	0	0	0	11	1	0	0
162	Stepanov	Evgeni	BLR	8		74.0	0.0	0	0	0	0	0	0	0	0	0	7	1	0	0
163	Pertzev	Vitalii	BLR	2		74.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
164	Lessing	Roland	EST	9		73.9	0.0	0	0	0	0	0	0	0	0	0	8	0	1	0
165	Leoni	David	CAN	9		72.7	0.0	0	0	0	0	0	0	0	0	0	7	2	0	0
166	Kodela	Danilo	SLO	8		71.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
167	Poiree	Gael	FRA	2		71.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
168	Kasahara	Tatsumi	JPN	7		70.8	0.0	0	0	0	0	0	0	0	0	0	6	1	0	0
169	Rudenchyk	Vitaliy	BUL	4		70.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
170	Poklukar	Joze	SLO	9		69.3	0.0	0	0	0	0	0	0	0	0	0	8	0	1	0
171	Kletcherov	Michail	BUL	10		68.0	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
172	Pryma	Roman	UKR	8		67.4	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
173	Mäkelä	Jussi	FIN	8		67.4	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
174	Chabloz	Jean Marc	SUI	12		67.2	0.0	0	0	0	0	0	0	0	0	0	11	1	0	0
175	Ader	Margus	EST	1		67.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
176	Sednev	Serguei	UKR	1		67.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
177	Eder	Simon	AUT	1		66.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
178	Meguro	Hironao	JPN	1		66.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
179	Wollschlaeger	Joern	GER	1		64.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
180	Pump	Carsten	GER	1		64.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
181	Pelletier	Carl	CAN	2		62.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
182	Soukup	Jaroslav	CZE	6		61.8	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
183	Burke	Tim	USA	7		60.1	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
184	Achorner	Hans	AUT	4		59.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
185	Foidl	Hans Peter	AUT	3		59.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
186	Favre	Patrick	ITA	5		58.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
187	Cyr	Steve	CAN	3		55.5	0.0	0	0	0	0	0	0	0	0	0	2	1	0	0
188	Os	Alexander	NOR	2		55.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
189	Soloviev	Alexei	RUS	2		52.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
