No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
92	Saue	Eveli	EST	9	102	52.9	0.1	0	0	0	0	0	0	0	0	1	7	1	0	0
93	Mun	Jihee	KOR	11	101	75.7	0.2	0	0	0	0	0	0	0	0	1	9	0	1	0
94	Pysarenko	Lyudmyla	UKR	2	100	47.5	1.5	0	0	0	0	0	0	0	0	1	1	0	0	0
95	Forika	Reka	ROU	8	99	76.5	0.5	0	0	0	0	0	0	0	0	1	7	0	0	0
96	Nykiel	Magdalena	POL	4	98	52.0	1.3	0	0	0	0	0	0	0	0	1	3	0	0	0
97	Yakovleva	Oksana	UKR	4	97	65.0	1.0	0	0	0	0	0	0	0	0	1	3	0	0	0
98	Filimonova	Lyubov	KAZ	16	96	62.1	0.4	0	0	0	0	0	0	0	0	1	15	0	0	0
99	Studebaker	Sara	USA	15	95	58.0	0.5	0	0	0	0	0	0	0	0	1	14	0	0	0
100	Halinarova	Martina	SVK	12	93	55.9	0.7	0	0	0	0	0	0	0	0	1	10	1	0	0
101	Rogstad	Solveig	NOR	5	92	45.8	1.3	0	0	0	0	0	0	0	0	1	4	0	0	0
102	Toivanen	Laura	FIN	1		114.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
103	Kovacec	Marina	CRO	3		109.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
104	Koeva	Dafinka	BUL	4		106.7	0.0	0	0	0	0	0	0	0	0	0	3	0	1	0
105	Muschet	Kerstin	AUT	1		105.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
106	Scott	Alanda	GBR	3		105.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
107	Chu	Kyoung-Mi	KOR	5		104.5	0.0	0	0	0	0	0	0	0	0	0	4	0	1	0
108	Slettemark	Uiloq	GRL	8		102.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
109	Szocs	Emoke	ROU	2		101.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
110	Juudas	Elisabeth	EST	8		97.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
111	Georgieva	Silvia	BUL	2		97.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
112	Fowler	Emma	GBR	4		97.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
113	Andreola	Michela	ITA	1		97.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
114	Kim	Miseon	KOR	9		96.8	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
115	Viigipuu	Kristel	EST	5		96.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
116	Brajdic	Anamarija	CRO	8		95.9	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
117	Schrempf	Romana	AUT	4		95.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
118	Camenscic	Alexandra	MDA	8		95.1	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
119	Sabaliauskiene	Aliona	LTU	2		94.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
120	Karisik-Kosarac	Tanja	BIH	6		94.3	0.0	0	0	0	0	0	0	0	0	0	4	0	2	0
121	Tsakiri	Panagiota	GRE	4		92.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
122	Izumi	Megumi	JPN	8		91.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
123	Dimitrova	Niya	BUL	9		90.8	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
124	Jo	In-Hee	KOR	9		88.6	0.0	0	0	0	0	0	0	0	0	0	8	0	1	0
125	Juskane	Zanna	LAT	11		86.7	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
126	Dueringer	Ramona	AUT	3		86.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
127	Yu	Shumei	CHN	3		86.5	0.0	0	0	0	0	0	0	0	0	0	2	0	1	0
128	Lightfoot	Amanda	GBR	5		85.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
129	Padial Hernandez	Victoria	ESP	2		85.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
130	Mattsson	Elin	SWE	3		84.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
131	Repo	Sarianna	FIN	4		84.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
132	Walker	Adele	GBR	10		84.0	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
133	Glazere-Spalvina	Liga	LAT	10		82.9	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
134	Schultz	Melanie	CAN	2		82.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
135	Murphy	Sarah	NZL	13		82.4	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
136	Krumina	Gerda	LAT	12		80.6	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
137	Spector	Laura	USA	5		80.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
138	Keith	Sandra	CAN	4		79.3	0.0	0	0	0	0	0	0	0	0	0	3	0	1	0
139	Yurkevich	Darya	BLR	2		79.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
140	Golushko	Galina	KAZ	3		78.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
141	Zvaricova	Veronika	CZE	9		78.2	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
142	Siltakorpi	Annukka	FIN	1		77.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
143	Bosc	Laure	FRA	1		76.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
144	Larsson	Emelie	SWE	3		75.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
145	Panfilova	Mariia	RUS	1		75.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
146	Prekopova	Natalia	SVK	6		72.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
147	Karasevych	Nina	UKR	7		71.7	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
148	Abe	Natsuko	JPN	2		71.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
149	Hanni	Sirli	EST	11		71.2	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
150	Kalinova	Lubomira	SVK	12		71.0	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
151	Mozhevitina	Inna	KAZ	2		70.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
152	Fiandino	Roberta	ITA	9		70.4	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
153	Schwabl	Iris	AUT	8		70.0	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
154	Macabies	Pauline	FRA	3		69.5	0.0	0	0	0	0	0	0	0	0	0	2	0	1	0
155	Suprun	Inna	UKR	6		69.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
156	Perathoner	Christa	ITA	7		67.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
157	Crawford	Rosanna	CAN	8		67.3	0.0	0	0	0	0	0	0	0	0	0	7	1	0	0
158	Birkeland	Fanny Horn	NOR	6		66.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
159	Lehtimäki	Teija	FIN	11		65.9	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
160	Goessner	Miriam	GER	2		65.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
161	Stipanicic	Andrijana	CRO	8		65.1	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
162	Ingstadbjoerg	Anne	NOR	4		64.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
163	Plotogea	Dana	ROU	13		63.5	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
164	Gasparin	Elisa	SUI	2		63.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
165	Koukalova	Gabriela	CZE	6		63.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
166	Bonnevie-Svendsen	Julie	NOR	1		62.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
167	Owada	Itsuka	JPN	1		61.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
168	Yordanova	Emiliya	BUL	12		60.5	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
169	Boilley	Sophie	FRA	2		56.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
170	Talkach	Ala	BLR	4		52.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
