No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
79	Clegg	Robin	CAN	14	79	46.5	2.3	0	0	0	0	0	0	0	2	5	9	0	0	0
80	Martinelli	Christian	ITA	11	70	64.5	4.8	0	0	0	0	0	0	0	2	4	7	0	0	0
81	Berezhnoy	Oleg	UKR	7	83	52.0	3.9	0	0	0	0	0	0	0	2	2	5	0	0	0
82	Bricis	Ilmars	LAT	11	80	48.5	2.6	0	0	0	0	0	0	0	1	5	5	0	1	0
83	Habert	Lois	FRA	10	87	54.4	1.8	0	0	0	0	0	0	0	1	3	7	0	0	0
84	Eberhard	Julian	AUT	10	88	61.0	1.5	0	0	0	0	0	0	0	1	2	8	0	0	0
85	Simocko	Dusan	SVK	13	86	61.3	1.4	0	0	0	0	0	0	0	1	2	11	0	0	0
86	Balandin	Sergey	RUS	2	94	42.0	5.5	0	0	0	0	0	0	0	1	1	1	0	0	0
87	Shipulin	Anton	RUS	5	93	59.8	2.4	0	0	0	0	0	0	0	1	1	4	0	0	0
88	Matiasko	Marek	SVK	10	92	58.8	1.1	0	0	0	0	0	0	0	1	1	9	0	0	0
89	Pozzi	Nicola	ITA	8	90	64.8	2.0	0	0	0	0	0	0	0	1	1	7	0	0	0
90	Naumik	Sergey	KAZ	4	89	74.3	4.3	0	0	0	0	0	0	0	1	1	3	0	0	0
91	Graf	Daniel	GER	7	85	52.1	2.6	0	0	0	0	0	0	0	1	1	6	0	0	0
92	Isa	Hidenori	JPN	13	78	52.3	2.5	0	0	0	0	0	0	0	0	6	7	0	0	0
93	Cola	Mattia	ITA	6	91	51.8	2.2	0	0	0	0	0	0	0	0	3	3	0	0	0
94	Sadovnikov	Sergey	BLR	8	84	55.1	2.6	0	0	0	0	0	0	0	0	3	5	0	0	0
95	Anev	Krasimir	BUL	14	97	58.4	0.7	0	0	0	0	0	0	0	0	2	12	0	0	0
96	Knie	Christoph	GER	2	96	36.0	5.0	0	0	0	0	0	0	0	0	2	0	0	0	0
97	Zhang	Qing	CHN	2	95	35.5	5.5	0	0	0	0	0	0	0	0	2	0	0	0	0
98	Abramenko	Evgeny	BLR	13	107	68.6	0.1	0	0	0	0	0	0	0	0	1	12	0	0	0
99	Koiv	Kauri	EST	12	106	70.4	0.2	0	0	0	0	0	0	0	0	1	11	0	0	0
100	Viks	Priit	EST	14	105	66.1	0.2	0	0	0	0	0	0	0	0	1	11	1	1	0
101	Libietis	Kristaps	LAT	12	104	70.8	0.3	0	0	0	0	0	0	0	0	1	11	0	0	0
102	Matiasko	Miroslav	SVK	2	103	62.5	3.0	0	0	0	0	0	0	0	0	1	1	0	0	0
103	Keneshev	Dias	KAZ	6	102	77.7	1.3	0	0	0	0	0	0	0	0	1	5	0	0	0
104	Chervyakov	Alexandr	KAZ	9	101	69.2	0.9	0	0	0	0	0	0	0	0	1	8	0	0	0
105	Iliev	Vladimir	BUL	11	100	73.5	0.8	0	0	0	0	0	0	0	0	1	10	0	0	0
106	Moravec	Ondrej	CZE	12	99	58.7	0.8	0	0	0	0	0	0	0	0	1	11	0	0	0
107	Tobreluts	Indrek	EST	12	98	65.8	0.8	0	0	0	0	0	0	0	0	1	10	0	1	0
108	Pulido Serrano	Samuel	ESP	3		120.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
109	Kosarac	Nemanja	BIH	5		118.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
110	Kiourkenidis	Efstathios	GRE	3		116.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
111	Jeremic	Nikola	SRB	2		116.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
112	Icoski	Gjorgji	MKD	7		116.0	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
113	Gond	Balazs	HUN	2		115.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
114	Braichenko	Nikolay	KAZ	1		114.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
115	Langer	Pascal	BEL	6		113.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
116	Langer	Thorsten	BEL	5		113.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
117	Petrovic	Milanko	SRB	11		111.0	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
118	Hodzic	Edin	SRB	2		110.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
119	Rastic	Damir	SRB	11		109.2	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
120	Jun	Jeuk	KOR	6		109.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
121	Park	Byung-Joo	KOR	6		108.8	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
122	Kristoffersen	Kristian	GRL	2		107.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
123	Tagscherer	Imre	HUN	13		106.5	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
124	Slettemark	Oystein	GRL	9		104.8	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
125	Damjanovski	Darko	MKD	4		104.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
126	Raymond	Mark	AUS	5		104.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
127	Puda	Tomasz	POL	4		104.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
128	Beyer	Pete	GBR	2		103.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
129	Zatula	Vladimir	KAZ	1		103.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
130	Nieminen	Marko	FIN	1		102.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
131	Otcenas	Martin	SVK	1		102.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
132	Chen	Haibin	CHN	2		102.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
133	Gombos	Karoly	HUN	12		101.9	0.0	0	0	0	0	0	0	0	0	0	11	0	1	0
134	Allanson	Simon	GBR	3		101.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
135	Almoukov	Alexei	AUS	5		101.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
136	Quintana Arias	Pedro	ESP	2		101.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
137	Laponder	Marcel	GBR	4		100.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
138	Kaukenas	Tomas	LTU	1		100.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
139	Han	Kyung-Hee	KOR	2		99.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
140	Kauppinen	Jarkko	FIN	4		98.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
141	Balan	Sergiu	MDA	2		98.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
142	Bogdanov	Martin	BUL	11		97.4	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
143	Yunak	Anton	UKR	1		97.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
144	Kletcherov	Michail	BUL	10		95.0	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
145	Lee	Inbok	KOR	10		94.4	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
146	Abe	Satoru	JPN	6		94.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
147	Smith	Nathan	CAN	2		94.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
148	Nordgren	Leif	USA	2		94.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
149	Dashkevich	Sergey	BLR	1		94.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
150	Pinzaru	Victor	MDA	2		94.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
151	Pleiksnis	Janis	LAT	8		93.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
152	Cool	Herbert	NED	12		93.4	0.0	0	0	0	0	0	0	0	0	0	11	0	1	0
153	Kane	Kevin	GBR	11		93.3	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
154	Li	Zhonghai	CHN	3		91.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
155	Jackson	Lee-Steve	GBR	10		90.4	0.0	0	0	0	0	0	0	0	0	0	9	0	1	0
156	Roberts	Wynn	USA	1		89.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
157	Kantanen	Janne	FIN	2		88.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
158	Currier	Russell	USA	7		88.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
159	Rozenbergs	Gints	LAT	4		88.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
160	Kwak	Adam	POL	13		86.2	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
161	Berzins	Janis	LAT	4		86.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
162	Szczurek	Lukasz	POL	9		85.7	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
163	Savitskiy	Yan	KAZ	2		85.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
164	Simola	Ville	FIN	2		85.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
165	Tsakiris	Athanasios	GRE	4		84.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
166	Weger	Benjamin	SUI	1		84.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
167	Stebler	Christian	SUI	1		83.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
168	Mehle	Joze	SLO	7		82.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
169	Witek	Sebastian	POL	7		82.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
170	Rupnik	Vasja	SLO	10		81.8	0.0	0	0	0	0	0	0	0	0	0	9	0	1	0
171	Kazar	Matej	SVK	10		81.6	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
172	Tabola	Igor	BLR	4		81.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
173	Korobeynikov	Alexei	UKR	1		80.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
174	Kaldvee	Martten	EST	7		78.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
175	Piksons	Edgars	LAT	3		77.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
176	Cote	Patrick	CAN	2		77.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
177	Batiuk	Oleksandr	UKR	3		77.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
178	Kaljunen	Mika	FIN	5		77.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
179	Maentaeri	Marko	FIN	10		76.6	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
180	Kasahara	Tatsumi	JPN	8		76.0	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
181	Miklashevsky	Vladimir	BLR	4		74.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
182	Nagai	Junji	JPN	7		72.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
183	Kinnunen	Jouni	FIN	5		72.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
184	Plywaczyk	Krzysztof	POL	5		71.6	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
185	Boeckli	Claudio	SUI	14		71.6	0.0	0	0	0	0	0	0	0	0	0	14	0	0	0
186	Nuss	Alexander	AUT	1		71.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
187	Perras	Scott	CAN	15		69.7	0.0	0	0	0	0	0	0	0	0	0	15	0	0	0
188	Kokkin	Dag Erik	NOR	1		69.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
189	Dokl	Peter	SLO	13		66.0	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
190	Green	Brendan	CAN	9		65.7	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
191	Antila	Timo	FIN	11		65.3	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
192	Gerbacea	Roland	ROU	3		65.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	2
193	Prokunin	Andrei	RUS	5		64.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
194	Kolos	Oleksandr	UKR	1		64.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
195	Grossegger	Sven	AUT	4		63.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
196	Jean	Frederic	FRA	6		63.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
197	Boe	Tarjei	NOR	1		61.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
198	Hofer	Lukas	ITA	6		60.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
199	Vasilyev	Victor	RUS	2		53.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
200	Bedard	Marc Andre	CAN	2		51.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
