No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
37	Yu	Shumei	CHN	14	36	29.3	8.6	0	0	0	0	0	1	6	9	9	5	0	0	0
38	Vodopyanova	Tetyana	UKR	12	39	27.0	7.1	0	0	0	0	0	1	4	8	10	2	0	0	0
39	Mihokova	Sona	SVK	17	37	31.2	5.5	0	0	0	0	0	1	3	10	13	4	0	0	0
40	Khvostenko	Oksana	UKR	13	38	25.5	6.5	0	0	0	0	0	0	5	10	11	2	0	0	0
41	Zaitseva	Olga	RUS	10	42	26.5	7.9	0	0	0	0	0	0	4	6	9	1	0	0	0
42	Perunka	Sanna-Leena	FIN	17	41	31.2	5.0	0	0	0	0	0	0	3	9	15	2	0	0	0
43	Lemesh	Nina	UKR	15	40	34.6	4.8	0	0	0	0	0	0	3	7	8	6	1	0	0
44	Brankovic-Likozar	Tadeja	SLO	16	44	38.1	3.8	0	0	0	0	0	0	3	5	8	7	1	0	0
45	Larisi	Lucija	SLO	15	47	36.4	3.8	0	0	0	0	0	0	2	7	10	4	0	1	0
46	Santer	Saskia	ITA	19	49	35.5	2.5	0	0	0	0	0	0	2	6	14	5	0	0	0
47	Yakovleva	Oksana	UKR	11	53	35.1	3.4	0	0	0	0	0	0	2	6	8	3	0	0	0
48	Stera-Kustusz	Anna	POL	12	46	39.4	4.8	0	0	0	0	0	0	2	5	6	6	0	0	0
49	Gros	Christelle	FRA	11	55	39.5	3.2	0	0	0	0	0	0	2	4	6	5	0	0	0
50	Liu	Xianying	CHN	12	52	38.2	2.8	0	0	0	0	0	0	2	3	6	5	1	0	0
51	Zikounkova	Ksenia	BLR	9	57	43.1	2.9	0	0	0	0	0	0	2	2	4	5	0	0	0
52	Wagenfuehr	Peggy	GER	2	58	16.5	14.5	0	0	0	0	0	0	2	2	2	0	0	0	0
53	Tanaka	Tamami	JPN	18	50	41.0	2.3	0	0	0	0	0	0	1	7	10	8	0	0	0
54	Cesnekova	Irena	CZE	17	48	37.5	2.7	0	0	0	0	0	0	1	7	9	8	0	0	0
55	Sprung	Anna	AUT	16	45	35.3	3.8	0	0	0	0	0	0	1	6	11	5	0	0	0
56	Petrova	Olena	UKR	8	51	33.6	3.7	0	0	0	0	0	0	1	4	5	3	0	0	0
57	Tofalvi	Eva	ROM	14	59	42.3	1.9	0	0	0	0	0	0	1	3	6	7	1	0	0
58	Sun	Ribo	CHN	11	54	42.2	3.0	0	0	0	0	0	0	1	3	4	7	0	0	0
59	Salonen	Eija	FIN	2	64	23.5	7.5	0	0	0	0	0	0	1	2	2	0	0	0	0
60	Buchholz	Sabrina	GER	2	62	23.0	8.0	0	0	0	0	0	0	1	2	2	0	0	0	0
61	Arlouskaya	Ludmila	BLR	11	61	55.4	1.5	0	0	0	0	0	0	1	2	2	9	0	0	0
62	Tereshenko	Natalia	UKR	3	60	48.7	6.7	0	0	0	0	0	0	1	1	1	2	0	0	0
63	Skjelbreid	Ann Elen	NOR	16	56	36.7	2.0	0	0	0	0	0	0	0	4	10	5	1	0	0
64	Grzywa	Magdalena	POL	10	67	51.8	1.5	0	0	0	0	0	0	0	4	4	6	0	0	0
65	Mali	Andreja	SLO	17	68	46.6	0.6	0	0	0	0	0	0	0	3	7	9	1	0	0
66	Takahashi	Ryoko	JPN	14	71	43.8	0.7	0	0	0	0	0	0	0	3	6	7	1	0	0
67	Pavkovcekova	Marcela	SVK	15	65	44.4	0.9	0	0	0	0	0	0	0	3	6	8	1	0	0
68	Suga	Hiromi	JPN	12	63	43.7	1.3	0	0	0	0	0	0	0	3	5	6	1	0	0
69	Kutlikova	Tatiana	SVK	9	66	47.8	1.5	0	0	0	0	0	0	0	3	3	6	0	0	0
70	Gwizdon	Magdalena	POL	14	75	43.9	0.6	0	0	0	0	0	0	0	2	10	4	0	0	0
71	Kettunen	Outi	FIN	11	70	36.1	0.8	0	0	0	0	0	0	0	2	9	2	0	0	0
72	Steer	Rachel	USA	8	76	53.4	0.9	0	0	0	0	0	0	0	2	3	4	1	0	0
73	Karagiozova	Iva	BUL	17	69	43.9	0.6	0	0	0	0	0	0	0	1	6	10	1	0	0
74	Rezlerova	Magda	CZE	6	82	35.5	0.3	0	0	0	0	0	0	0	1	5	1	0	0	0
75	Koutsepalova	Evguenia	BLR	14	79	49.5	0.2	0	0	0	0	0	0	0	1	4	10	0	0	0
76	Kristiansen	Gro Marit Istad	NOR	8	72	44.0	1.0	0	0	0	0	0	0	0	1	4	4	0	0	0
77	Hakova	Eva	CZE	5	78	40.4	1.2	0	0	0	0	0	0	0	1	3	2	0	0	0
78	Shindo	Mami	JPN	14	77	46.5	0.4	0	0	0	0	0	0	0	1	3	10	1	0	0
79	Kong	Yingchao	CHN	6	86	51.3	0.1	0	0	0	0	0	0	0	1	2	4	0	0	0
80	Klenovska	Nina	BUL	9	84	59.9	0.2	0	0	0	0	0	0	0	1	2	7	0	0	0
81	Merkushina	Irina	UKR	8	83	48.3	0.2	0	0	0	0	0	0	0	1	2	4	1	1	0
82	Eikeland	Liv Kjersti	NOR	7	74	45.4	1.0	0	0	0	0	0	0	0	1	2	5	0	0	0
83	Vejnarova	Zdenka	CZE	6	73	46.2	1.3	0	0	0	0	0	0	0	1	2	3	1	0	0
84	Safarova	Elena	RUS	2	85	35.0	1.0	0	0	0	0	0	0	0	1	1	1	0	0	0
85	Tsukidate	Ikuyo	JPN	13	81	61.5	0.2	0	0	0	0	0	0	0	1	1	10	2	0	0
86	Strelenko	Maria	RUS	2	80	37.0	1.5	0	0	0	0	0	0	0	1	1	1	0	0	0
87	Popova	Radka	BUL	12		51.3	0.0	0	0	0	0	0	0	0	0	4	8	0	0	0
88	Pesinova	Jitka	CZE	5		43.8	0.0	0	0	0	0	0	0	0	0	3	2	0	0	0
89	Klein	Janet	GER	8		43.2	0.0	0	0	0	0	0	0	0	0	3	3	0	2	0
90	Weisleitner	Brigitte	AUT	12		54.2	0.0	0	0	0	0	0	0	0	0	2	7	3	0	0
91	Berger	Tora	NOR	7		51.3	0.0	0	0	0	0	0	0	0	0	2	4	1	0	0
92	Ciaramidaro	Maryke	CAN	10		49.3	0.0	0	0	0	0	0	0	0	0	2	8	0	0	0
93	Krause	Jill	USA	5		44.5	0.0	0	0	0	0	0	0	0	0	2	2	1	0	0
94	Tananaiko	Irina	BLR	2		57.0	0.0	0	0	0	0	0	0	0	0	1	1	0	0	0
95	Doskocilova	Radka	CZE	8		54.9	0.0	0	0	0	0	0	0	0	0	1	6	1	0	0
96	Klacar	Svjetlana	BIH	2		108.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
97	Lagun	Veronika	LTU	2		107.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
98	Vucicevic	Vedrana	BIH	3		106.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
99	Burgermeister	Anja	SUI	1		106.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
100	Craciun	Simona	ROM	1		103.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
101	Bletsou	Eleftheria	GRE	3		102.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
102	Barcos	Carina	ARG	3		98.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
103	Cseke	Csaba	HUN	1		96.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
104	Kim	Young-Ja	KOR	6		93.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
105	Barna	Marta	HUN	6		93.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
106	Lovece	Natalia Carolina	ARG	9		92.9	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
107	Naumova	Katarina	BUL	1		92.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
108	Gottschall	Zsofia	HUN	7		90.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
109	Barrenechea	Claudia	CHI	6		89.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
110	Gerina	Iordanka	BUL	1		89.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
111	Vavatsi	Despina	GRE	9		87.6	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
112	Gray	Victoria	GBR	5		87.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
113	Gorohova	Elena	MDA	7		86.2	0.0	0	0	0	0	0	0	0	0	0	6	0	1	0
114	Sato	Shouko	JPN	1		86.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
115	Willemsen	Gaby	NED	6		85.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
116	Szoelloesi	Ivett	HUN	7		83.1	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
117	Cheng	Xiaoni	CHN	2		83.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
118	Rasimoviciute	Diana	LTU	8		82.9	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
119	Hryhoryeva	Kataryna	BLR	2		82.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
120	Kim	Ja-Youn	KOR	8		82.3	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
121	Fowler	Emma	GBR	8		81.6	0.0	0	0	0	0	0	0	0	0	0	7	1	0	0
122	Stoian	Alexandra	ROM	8		81.4	0.0	0	0	0	0	0	0	0	0	0	7	0	1	0
123	Sowden	Gillian	GBR	3		78.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
124	Ponikwia	Katarzyna	POL	5		78.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
125	Bekecs	Zsuzsanna	HUN	8		77.9	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
126	Liduma	Madara	LAT	6		77.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
127	Demetz	Romina	ITA	1		76.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
128	Taehe	Tagne	EST	1		75.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
129	Kocher	Zina	CAN	2		73.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
130	Keith	Sandra	CAN	5		73.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
131	Plotogea	Dana	ROM	10		73.2	0.0	0	0	0	0	0	0	0	0	0	9	1	0	0
132	Straub	Elsbeth	NED	7		73.2	0.0	0	0	0	0	0	0	0	0	0	6	1	0	0
133	Ciurina	Valentina	MDA	11		72.7	0.0	0	0	0	0	0	0	0	0	0	10	1	0	0
134	Kieltyka	Beata	POL	11		72.3	0.0	0	0	0	0	0	0	0	0	0	8	3	0	0
135	Hauswald	Simone	GER	1		72.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
136	Pallhuber	Siegrid	ITA	11		71.1	0.0	0	0	0	0	0	0	0	0	0	10	1	0	0
137	Urpilainen	Pirjo	FIN	1		71.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
138	Saue	Eveli	EST	2		71.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
139	Brice	Anzela	LAT	11		70.8	0.0	0	0	0	0	0	0	0	0	0	9	1	1	0
140	Gurieva	Ludmila	KAZ	8		70.1	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
141	Haller	Katja	ITA	10		69.8	0.0	0	0	0	0	0	0	0	0	0	8	2	0	0
142	Faltusova	Lenka	CZE	3		69.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
143	Wooley	Stacey	USA	2		69.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
144	Slettemark	Uiloq	GRL	11		67.9	0.0	0	0	0	0	0	0	0	0	0	9	2	0	0
145	Dubok	Elena	KAZ	10		66.6	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
146	Barnes	Lanny	USA	3		65.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
147	Grande	Ann Helen	NOR	1		65.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
148	Hakala	Anita	FIN	6		64.5	0.0	0	0	0	0	0	0	0	0	0	4	2	0	0
149	Takano	Sanae	JPN	3		61.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
150	Meguro	Kanae	JPN	4		60.0	0.0	0	0	0	0	0	0	0	0	0	3	1	0	0
151	Ravnikar	Dijana	SLO	13		59.2	0.0	0	0	0	0	0	0	0	0	0	12	1	0	0
152	Nahrgang	Andrea	USA	3		58.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
153	Albert	Martine	CAN	9		57.5	0.0	0	0	0	0	0	0	0	0	0	8	0	1	0
154	Makarova	Joulia	RUS	2		57.0	0.0	0	0	0	0	0	0	0	0	0	1	1	0	0
155	Sabasteanski	Kristina	USA	3		50.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
156	Westin	Camilla	SWE	2		50.0	0.0	0	0	0	0	0	0	0	0	0	1	1	0	0
157	Salmela	Kara	USA	7		48.7	0.0	0	0	0	0	0	0	0	0	0	6	1	0	0
158	Hjert	Susanne	SWE	2		42.0	0.0	0	0	0	0	0	0	0	0	0	1	1	0	0
