No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
58	Gjelland	Egil	NOR	9	58	28.3	4.8	0	0	0	0	0	0	2	6	8	1	0	0	0
59	Yaroshenko	Dmitri	RUS	8	60	34.3	5.4	0	0	0	0	0	0	2	3	6	2	0	0	0
60	Lessing	Roland	EST	12	59	50.8	3.7	0	0	0	0	0	0	2	2	3	9	0	0	0
61	Ekholm	David	SWE	17	62	45.7	1.7	0	0	0	0	0	0	1	5	9	8	0	0	0
62	Perner	Wolfgang	AUT	11	61	35.9	3.4	0	0	0	0	0	0	1	4	6	2	0	0	3
63	Aubert	Alexandre	FRA	14	69	48.5	1.4	0	0	0	0	0	0	1	3	7	7	0	0	0
64	Ronning	Magne Thorleiv	NOR	8	67	34.9	3.0	0	0	0	0	0	0	1	3	7	1	0	0	0
65	Suga	Kyoji	JPN	10	64	50.9	2.7	0	0	0	0	0	0	1	3	3	7	0	0	0
66	Cannard	Ferreol	FRA	15	71	45.3	1.1	0	0	0	0	0	0	1	2	9	6	0	0	0
67	Wollschlaeger	Joern	GER	8	68	38.8	2.8	0	0	0	0	0	0	1	2	4	4	0	0	0
68	Mykland	Anstein	NOR	5	66	33.5	4.8	0	0	0	0	0	0	1	2	3	1	0	1	0
69	Rudenchyk	Vitaliy	BUL	13	76	57.5	0.8	0	0	0	0	0	0	1	1	4	9	0	0	0
70	Soukup	Jaroslav	CZE	9	74	46.8	1.3	0	0	0	0	0	0	1	1	4	5	0	0	0
71	Poklukar	Matjaz	SLO	10	75	57.4	1.2	0	0	0	0	0	0	1	1	1	9	0	0	0
72	Holubec	Tomas	CZE	15	63	45.0	1.9	0	0	0	0	0	0	0	5	7	8	0	0	0
73	Isa	Hidenori	JPN	19	65	51.6	1.4	0	0	0	0	0	0	0	4	6	13	0	0	0
74	Simmen	Matthias	SUI	17	70	53.8	1.1	0	0	0	0	0	0	0	3	6	11	0	0	0
75	Hurajt	Pavol	SVK	11	77	55.1	1.0	0	0	0	0	0	0	0	3	5	6	0	0	0
76	Ziemianin	Wieslaw	POL	14	72	52.4	1.0	0	0	0	0	0	0	0	3	4	10	0	0	0
77	Tobreluts	Indrek	EST	13	84	43.4	0.4	0	0	0	0	0	0	0	2	7	6	0	0	0
78	Grebot	Lionel	FRA	11	73	46.5	1.2	0	0	0	0	0	0	0	2	4	7	0	0	0
79	Bilanenko	Olexander	UKR	9	87	42.2	0.3	0	0	0	0	0	0	0	2	3	6	0	0	0
80	Bailey	Lowell	USA	14	82	56.2	0.4	0	0	0	0	0	0	0	2	3	11	0	0	0
81	Derkach	Vyacheslav	UKR	12	80	53.8	0.5	0	0	0	0	0	0	0	2	2	10	0	0	0
82	Antila	Timo	FIN	12	90	57.3	0.2	0	0	0	0	0	0	0	1	4	8	0	0	0
83	Berzins	Janis	LAT	12	81	53.9	0.5	0	0	0	0	0	0	0	1	4	8	0	0	0
84	Syman	Alexandr	BLR	7	91	58.6	0.1	0	0	0	0	0	0	0	1	3	4	0	0	0
85	Sashurin	Vadim	BLR	5	85	48.4	0.8	0	0	0	0	0	0	0	1	3	2	0	0	0
86	Teela	Jeremy	USA	14	92	58.2	0.1	0	0	0	0	0	0	0	1	2	12	0	0	0
87	Gjedrem	Hans Martin	NOR	5	89	46.2	0.4	0	0	0	0	0	0	0	1	2	3	0	0	0
88	Borovik	Dimitri	EST	11	88	60.6	0.2	0	0	0	0	0	0	0	1	2	9	0	0	0
89	Pryma	Roman	UKR	9	86	65.6	0.4	0	0	0	0	0	0	0	1	2	7	0	0	0
90	Korobeynikov	Alexei	UKR	9	93	59.2	0.1	0	0	0	0	0	0	0	1	1	8	0	0	0
91	Borjesson	Jakob	SWE	4	83	58.8	1.3	0	0	0	0	0	0	0	1	1	3	0	0	0
92	Andersen	Haakon	NOR	3	79	41.3	2.3	0	0	0	0	0	0	0	1	1	2	0	0	0
93	Shulman	Filipp	RUS	3	78	54.7	3.3	0	0	0	0	0	0	0	1	1	2	0	0	0
94	Clegg	Robin	CAN	15		53.9	0.0	0	0	0	0	0	0	0	0	4	11	0	0	0
95	Burke	Tim	USA	10		52.0	0.0	0	0	0	0	0	0	0	0	3	7	0	0	0
96	Leoni	David	CAN	17		56.9	0.0	0	0	0	0	0	0	0	0	2	15	0	0	0
97	Chervyakov	Alexandr	KAZ	14		55.6	0.0	0	0	0	0	0	0	0	0	2	12	0	0	0
98	Zhang	Qing	CHN	3		54.7	0.0	0	0	0	0	0	0	0	0	2	1	0	0	0
99	Kasahara	Tatsumi	JPN	16		66.1	0.0	0	0	0	0	0	0	0	0	1	15	0	0	0
100	Denoth	Mario	SUI	10		65.8	0.0	0	0	0	0	0	0	0	0	1	9	0	0	0
101	Eder	Simon	AUT	3		65.7	0.0	0	0	0	0	0	0	0	0	1	2	0	0	0
102	Joller	Ivan	SUI	4		62.0	0.0	0	0	0	0	0	0	0	0	1	3	0	0	0
103	Matiasko	Miroslav	SVK	8		59.6	0.0	0	0	0	0	0	0	0	0	1	7	0	0	0
104	Zwahlen	Roland	SUI	12		58.7	0.0	0	0	0	0	0	0	0	0	1	11	0	0	0
105	Longo	Paolo	ITA	10		58.1	0.0	0	0	0	0	0	0	0	0	1	9	0	0	0
106	Prants	Janno	EST	9		56.9	0.0	0	0	0	0	0	0	0	0	1	8	0	0	0
107	Maluhins	Olegs	LAT	5		47.0	0.0	0	0	0	0	0	0	0	0	1	4	0	0	0
108	Renner	Steve	GER	2		43.0	0.0	0	0	0	0	0	0	0	0	1	1	0	0	0
109	Alvarez	Modesto	ESP	2		118.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
110	Moysey	Peter	NZL	5		112.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
111	Moschovakos	Grigorios	GRE	5		112.0	0.0	0	0	0	0	0	0	0	0	0	2	0	3	0
112	Langer	Pascal	BEL	6		110.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
113	Langer	Thorsten	BEL	6		108.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
114	Cola	Mattia	ITA	2		107.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
115	Raymond	Mark	AUS	8		106.8	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
116	Ader	Margus	EST	1		106.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
117	Naveau	Vincent	BEL	3		105.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
118	Samardzija	Bojan	BIH	11		104.9	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
119	Zlatkauskas	Karolis	LTU	7		104.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
120	Pino	Teofilo	CHI	1		103.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
121	Hollo	Matyas	HUN	2		103.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
122	Christoforidis	Stavros	GRE	10		101.2	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
123	Toivonen	Ville	FIN	2		101.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
124	Abdrakhmanov	Erden	KAZ	7		100.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
125	Milenkovic	Aleksandar	SCG	10		100.0	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
126	Vasilev	Kiril	BUL	1		100.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
127	Cosic	Miro	BIH	12		99.8	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
128	Fartounov	Vasil	BUL	2		98.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
129	Novak	Pavol	SVK	2		98.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
130	Slettemark	Oystein	GRL	9		98.1	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
131	Walker	Marc	GBR	5		97.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
132	Lee	Inbok	KOR	2		97.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
133	Robb	Jaime	CAN	4		96.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
134	Beltrame	Sebastian	ARG	6		95.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
135	Park	Yoon-Bae	KOR	6		95.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
136	Cool	Herbert	NED	2		95.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
137	Hernando	Luis Alberto	ESP	7		94.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
138	Olsson	Magnus	SWE	1		94.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
139	Tagscherer	Imre	HUN	12		93.9	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
140	Moeller	Martin	GRL	9		93.9	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
141	Hodgkins	Lance	GBR	3		91.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
142	Gribusencov	Mihail	MDA	3		90.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
143	Rozenbergs	Gints	LAT	2		90.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
144	Dumbris	Kaspars	LAT	1		90.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
145	Brvar	Gregor	SLO	3		89.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
146	Putns	Normunds	LAT	1		88.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
147	Saito	Shinya	JPN	6		87.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
148	Tevikov	Yuriy	UKR	1		87.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
149	Zuniga	Marco	CHI	3		86.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	1
150	Piecha	Michal	POL	5		85.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
151	Jonsson	Magnus	SWE	10		85.6	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
152	Kotikumpu	Ville	FIN	2		85.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
153	Morton	Cameron	AUS	7		84.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
154	Bonaldi	Sergio	ITA	2		84.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
155	Leboeuf	Francois	CAN	1		84.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
156	Poklukar	Joze	SLO	1		83.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
157	Lejsek	Ales	CZE	1		83.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
158	Foidl	Hans Peter	AUT	1		83.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
159	Kauppinen	Jarkko	FIN	5		82.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
160	Bodziana	Grzegorz	POL	9		82.8	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
161	Blaj	Marian	ROU	11		82.5	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
162	Clemens	Tom	GBR	9		82.1	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
163	Pleiksnis	Janis	LAT	2		82.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
164	Viks	Priit	EST	5		82.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
165	Eberhard	Tobias	AUT	2		81.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
166	Klann	Gerhardt	CAN	4		78.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
167	Zimelis	Raivis	LAT	8		78.5	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
168	Rupnik	Vasja	SLO	2		78.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
169	Pertzev	Vitalii	BLR	2		77.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
170	Wick	Robert	GER	1		77.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
171	Jackson	Lee-Steve	GBR	4		76.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
172	Lusis	Gints	LAT	1		76.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
173	Olofsson	Erik	SWE	6		75.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
174	Sednev	Serguei	UKR	6		73.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
175	Kletcherov	Michail	BUL	8		72.6	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
176	Dashkevich	Sergey	BLR	2		71.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
177	Kinnunen	Jouni	FIN	10		71.0	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
178	Berezhnoy	Oleg	UKR	5		71.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
179	Kantanen	Janne	FIN	6		70.8	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
180	Plywaczyk	Krzysztof	POL	11		70.2	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
181	Simocko	Dusan	SVK	8		69.8	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
182	Kodela	Danilo	SLO	2		68.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
183	Jean	Frederic	FRA	1		68.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
184	Piksons	Edgars	LAT	9		66.1	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
185	Ulset	John Ola	NOR	2		66.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
186	Bauer	Klemen	SLO	6		65.8	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
187	Le Guellec	Jean-Philippe	CAN	4		65.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
188	Jay	Vincent	FRA	1		65.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
189	Ozbolt	Janez	SLO	7		64.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
190	Libietis	Kristaps	LAT	8		64.4	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
191	Ebisawa	Daisuke	JPN	1		62.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
192	Svaland	Jon Kristian	NOR	3		60.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
193	Habert	Lois	FRA	7		60.1	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
194	Kazar	Matej	SVK	5		59.3	0.0	0	0	0	0	0	0	0	0	0	4	1	0	0
195	Stephan	Christoph	GER	3		56.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
196	Debayle	Yann	FRA	3		53.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
197	Windisch	Markus	ITA	3		53.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
198	Soloviev	Alexei	RUS	3		52.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
199	Knie	Christoph	GER	2		48.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
200	Zingerle	Stefan	ITA	2		47.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
