No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
65	Gredler	Ludwig	AUT	6		44.2	0.0	0	0	0	0	0	0	0	3	3	3	0	0	0
66	Ozbolt	Janez	YUG	12		41.6	0.0	0	0	0	0	0	0	0	2	7	5	0	0	0
67	Velepec	Uros	YUG	10		50.1	0.5	0	0	0	0	0	0	0	2	4	5	0	1	0
68	Holubec	Jiri	TCH	5		35.4	0.8	0	0	0	0	0	0	0	2	3	2	0	0	0
69	Masarik	Ivan	TCH	8		54.6	0.0	0	0	0	0	0	0	0	2	3	5	0	0	0
70	Epp	Dominique	FRA	2		24.0	2.0	0	0	0	0	0	0	0	2	2	0	0	0	0
71	Ziemianin	Jan	POL	2		25.0	0.0	0	0	0	0	0	0	0	2	2	0	0	0	0
72	Ulekleiv	Ivar	NOR	6		44.5	0.0	0	0	0	0	0	0	0	1	4	2	0	0	0
73	Rupertus	Glenn	CAN	9		48.2	0.1	0	0	0	0	0	0	0	1	3	6	0	0	0
74	Cyr	Steve	CAN	8		48.9	0.0	0	0	0	0	0	0	0	1	3	5	0	0	0
75	Zitturi	Edmund	ITA	9		47.7	0.2	0	0	0	0	0	0	0	1	3	6	0	0	0
76	Rudd	Kenneth	GBR	10		59.3	0.1	0	0	0	0	0	0	0	1	3	7	0	0	0
77	Velepec	Jure	YUG	11		52.2	0.1	0	0	0	0	0	0	0	1	2	8	0	1	0
78	Pluta	Piotr	POL	8		46.5	0.4	0	0	0	0	0	0	0	1	2	6	0	0	0
79	Kataja	Kari	FIN	4		35.5	1.0	0	0	0	0	0	0	0	1	2	2	0	0	0
80	Seppala	Timo	FIN	4		50.0	0.0	0	0	0	0	0	0	0	1	2	2	0	0	0
81	Johansson	Ulf	SWE	7		46.9	0.0	0	0	0	0	0	0	0	1	2	5	0	0	0
82	Dittrich	Raik	FRG	2		34.0	0.0	0	0	0	0	0	0	0	1	2	0	0	0	0
83	Mutschlechner	Elmar	ITA	8		49.6	0.4	0	0	0	0	0	0	0	1	2	6	0	0	0
84	Kos	Tomas	TCH	4		42.0	0.8	0	0	0	0	0	0	0	1	2	2	0	0	0
85	Kozlowski	Dariusz	POL	7		54.1	0.6	0	0	0	0	0	0	0	1	2	5	0	0	0
86	Reiter	Alois	FRG	2		52.0	0.5	0	0	0	0	0	0	0	1	1	1	0	0	0
87	Fischer	Georg	FRG	2		33.5	0.0	0	0	0	0	0	0	0	1	1	1	0	0	0
88	Slatev	Spas	BUL	5		51.6	0.2	0	0	0	0	0	0	0	1	1	4	0	0	0
89	Esterl	Hubert	FRG	2		35.5	1.5	0	0	0	0	0	0	0	1	1	1	0	0	0
90	Niemi	Jaakko	FIN	2		47.0	0.0	0	0	0	0	0	0	0	1	1	1	0	0	0
91	Hofstaetter	Bruno	AUT	7		51.1	0.0	0	0	0	0	0	0	0	1	1	6	0	0	0
92	Wilbrecht	Erich	USA	7		60.9	0.0	0	0	0	0	0	0	0	1	1	6	0	0	0
93	Hoerl	Walter	AUT	4		52.5	0.0	0	0	0	0	0	0	0	1	1	3	0	0	0
94	Nygard	Jon Per	NOR	1		29.0	0.0	0	0	0	0	0	0	0	1	1	0	0	0	0
95	Schreiner	Curt	USA	8		54.9	0.0	0	0	0	0	0	0	0	0	4	4	0	0	0
96	Lekan	Bostjan	YUG	11		57.5	0.0	0	0	0	0	0	0	0	0	3	8	0	0	0
97	Dabrowski	Jozef	POL	8		57.3	0.0	0	0	0	0	0	0	0	0	2	6	0	0	0
98	Knobel	Hanspeter	SUI	7		52.5	0.0	0	0	0	0	0	0	0	0	2	4	0	0	1
99	Mannelquist	Anders	SWE	7		49.1	0.0	0	0	0	0	0	0	0	0	2	5	0	0	0
100	Mäkinen	Ismo	FIN	2		37.5	0.0	0	0	0	0	0	0	0	0	2	0	0	0	0
101	Woods	Ian	GBR	9		57.2	0.0	0	0	0	0	0	0	0	0	1	8	0	0	0
102	Oliver	Richard	USA	7		63.9	0.0	0	0	0	0	0	0	0	0	1	6	0	0	0
103	Dostal	Roman	TCH	5		50.4	0.0	0	0	0	0	0	0	0	0	1	4	0	0	0
104	Fiala	Tony	CAN	9		64.0	0.0	0	0	0	0	0	0	0	0	1	8	0	0	0
105	Krejci	Lukas	TCH	4		63.5	0.0	0	0	0	0	0	0	0	0	1	3	0	0	0
106	Wojtas	Jan	POL	9		56.9	0.0	0	0	0	0	0	0	0	0	1	7	0	1	0
107	Vassallo	Christophe	FRA	2		39.5	0.0	0	0	0	0	0	0	0	0	1	1	0	0	0
108	Wiksten	Tord	SWE	3		37.5	0.0	0	0	0	0	0	0	0	0	1	1	0	1	0
109	Hansen	Tom	CAN	6		68.5	0.0	0	0	0	0	0	0	0	0	1	5	0	0	0
110	Toyama	Tatsuharu	JPN	1		40.0	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0
111	Tsakiris	Sakis	GRE	2		42.0	0.0	0	0	0	0	0	0	0	0	1	1	0	0	0
112	Steiner	Ernst	SUI	8		59.5	0.0	0	0	0	0	0	0	0	0	1	7	0	0	0
113	Fencl	Ctirad	TCH	4		62.0	0.0	0	0	0	0	0	0	0	0	1	3	0	0	0
114	Geczi	Tibor	HUN	4		70.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
115	Beyeler	Marius	SUI	2		92.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
116	Chabloz	Jean Marc	SUI	6		68.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
117	Popa	Sorin	ROM	4		83.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
118	Filli	Martin	SUI	5		65.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
119	Vodenicharov	Hristo	BUL	2		61.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
120	Lestyan	Imre	ROM	4		86.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
121	Kim	Yong-Woon	KOR	2		71.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
122	Sato	Hirohide	JPN	2		49.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
123	Cross	Craig	AUS	1		54.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
124	Hartman	Pavel	TCH	1		64.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
125	Mäkelä	Rami	FIN	2		65.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
126	Ingdal	Johnny	USA	7		72.0	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
127	Routsis	Aristsidis	GRE	3		86.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
128	Kuoppa	Fredrik	SWE	2		52.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
129	Neuner	Reinhard	AUT	1		51.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
130	Saarinen	Jouko	FIN	1		102.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
131	Tsompanis	Ionnis	GRE	2		104.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
132	Giachino	Jean-Paul	FRA	2		59.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
133	Panyik	Janos	HUN	4		75.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
134	Ryan	Paul	GBR	4		75.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
135	Eriksson	Jonas	SWE	4		68.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
136	Braz	Zoltan	HUN	2		102.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
137	Park	Chul Sung	KOR	1		80.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
138	Vaufrey	Franck	FRA	2		53.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
139	Snaauw	Jacques	NED	7		80.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
140	Steiner	Toni	SUI	6		79.8	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
141	Grosset	Stephane	FRA	2		55.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
142	Stancu	Bogdan	ROU	2		93.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
143	Durham	Merv	CAN	1		41.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
144	Latvala	Erkki	FIN	2		47.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
145	Filip	Zbigniew	POL	6		67.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
146	Takahashi	Yozefu	JPN	1		48.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
147	Serban	Nicolae	ROM	6		76.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	1
148	Tsakiris	Athanasios	GRE	2		73.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
149	Hamilton	Malcolm	GBR	8		66.5	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
150	Driessen	Jean-Paul	NED	7		76.0	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
151	Kubas	Milos	TCH	2		61.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
152	Kazama	Atsushi	JPN	2		51.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
153	Greiderer	Klaus	AUT	2		66.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
154	Peltola	Olli-Pekka	FIN	2		71.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
155	Obererlacher	Hannes	AUT	3		70.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
156	Werlen	Elmar	SUI	4		68.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
157	Giagkou	Angelos	GRE	1		97.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
158	Diaconescu	Iancu	ROM	5		76.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	1
159	Weingartner	Franz	AUT	2		69.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
160	Han	Myung-Hee	KOR	1		70.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
161	Baenninger	Juerg	SUI	8		64.1	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
162	Kaldvee	Urmas	URS	1		64.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
163	Mayer	Gabor	HUN	4		84.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
164	Lillycrapp	Michael	AUS	7		80.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
165	Yiangu	Angelos	GRE	1		78.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
166	Mashov	Todor	BUL	4		75.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
167	Honda	Hiroyuki	JPN	1		52.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
168	Takizawa	Akihiro	JPN	3		56.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
169	Gallenz	Peter	USA	5		74.6	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
170	Frazier	Jim	USA	1		49.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
171	Agnew	Nevin	AUS	3		66.5	0.0	0	0	0	0	0	0	0	0	0	2	0	1	0
172	Edoecs	Tamas	HUN	2		99.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
173	Steiner	Michael	SUI	5		76.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
174	Sklenar	Jason	GBR	7		75.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
175	Wiklund	Lars	SWE	5		54.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
176	Keller	Alfred	SUI	2		88.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
177	Seuren	Ronald	NED	5		78.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
178	Galev	Spas	BUL	8		74.1	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
179	Mcfarlane	Justin	AUS	1		77.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
180	Kim	Woon-Ki	KOR	2		70.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
181	Koeykkae	Ilari	FIN	2		61.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
182	Milliken	Kevin	CAN	1		45.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
183	Janke	Todd	CAN	1		53.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
184	Mazilu	Dan	ROM	4		73.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
185	Bridgford	Lindsay	AUS	12		77.3	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
186	Paul	Andrew	AUS	7		71.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
