No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
59	Gwizdon	Magdalena	POL	13	61	51.8	3.7	0	0	0	0	0	0	1	1	5	8	0	0	0
60	Breton	Claire	FRA	7	79	59.3	3.4	0	0	0	0	0	0	1	1	1	6	0	0	0
61	Kocher	Zina	CAN	13	77	55.9	1.9	0	0	0	0	0	0	1	1	1	11	1	0	0
62	Eder	Mari	FIN	14	56	38.1	4.8	0	0	0	0	0	0	0	4	7	4	1	2	0
63	Stroemstedt	Anna-Karin	SWE	16	58	48.7	3.8	0	0	0	0	0	0	0	4	5	11	0	0	0
64	Johnson	Haley	USA	13	57	42.9	4.8	0	0	0	0	0	0	0	3	5	8	0	0	0
65	Nowakowska	Weronika	POL	10	59	41.9	5.2	0	0	0	0	0	0	0	2	7	3	0	0	0
66	Lehtla	Kadri	EST	15	65	53.9	2.7	0	0	0	0	0	0	0	2	5	9	0	1	0
67	Iourieva	Ekaterina	RUS	4	71	34.3	8.5	0	0	0	0	0	0	0	2	3	1	0	0	0
68	Khrustaleva	Elena	KAZ	10	69	50.9	3.4	0	0	0	0	0	0	0	2	3	7	0	0	0
69	Koukalova	Gabriela	CZE	5	68	37.8	7.4	0	0	0	0	0	0	0	2	2	3	0	0	0
70	Hoegberg	Elisabeth	SWE	14	66	50.1	2.9	0	0	0	0	0	0	0	1	6	8	0	0	0
71	Wang	Chunli	CHN	9	73	49.9	3.1	0	0	0	0	0	0	0	1	5	4	0	0	0
72	Poltoranina	Olga	KAZ	11	70	46.3	2.9	0	0	0	0	0	0	0	1	5	5	1	0	0
73	Klenovska	Nina	BUL	16	64	48.1	2.7	0	0	0	0	0	0	0	1	5	10	0	1	0
74	Tomesova	Barbora	CZE	14	63	47.6	3.3	0	0	0	0	0	0	0	1	5	9	0	0	0
75	Rasimoviciute	Diana	LTU	9	80	56.4	2.2	0	0	0	0	0	0	0	1	3	6	0	0	0
76	Eie	Kari	NOR	11	76	45.9	2.0	0	0	0	0	0	0	0	1	3	7	1	0	0
77	Hojnisz-Starega	Monika	POL	8	75	49.3	3.3	0	0	0	0	0	0	0	1	3	5	0	0	0
78	Mozhevitina	Inna	KAZ	14	83	50.1	1.2	0	0	0	0	0	0	0	1	2	11	1	0	0
79	Dueringer	Ramona	AUT	2	81	30.5	7.0	0	0	0	0	0	0	0	1	2	0	0	0	0
80	Horchler	Nadine	GER	2	78	28.5	12.5	0	0	0	0	0	0	0	1	2	0	0	0	0
81	Frolina	Anna	RUS	2	87	34.5	7.0	0	0	0	0	0	0	0	1	1	1	0	0	0
82	Fiandino	Roberta	ITA	2	86	51.0	8.0	0	0	0	0	0	0	0	1	1	1	0	0	0
83	Vejnarova	Zdenka	CZE	12	82	58.3	1.7	0	0	0	0	0	0	0	1	1	10	0	1	0
84	Tang	Jialin	CHN	15	74	45.9	2.1	0	0	0	0	0	0	0	0	6	9	0	0	0
85	Soulie	Laure	AND	11	72	49.2	2.8	0	0	0	0	0	0	0	0	4	6	1	0	0
86	Pisareva	Nadzeya	BLR	9	89	52.3	1.0	0	0	0	0	0	0	0	0	3	6	0	0	0
87	Tachizaki	Fuyuko	JPN	13	94	58.7	0.2	0	0	0	0	0	0	0	0	2	10	1	0	0
88	Nazarova	Olga	BLR	8	91	48.9	0.8	0	0	0	0	0	0	0	0	2	5	1	0	0
89	Xu	Yinghui	CHN	12	85	63.4	1.4	0	0	0	0	0	0	0	0	2	10	0	0	0
90	Imrie	Megan	CAN	7	84	54.9	2.4	0	0	0	0	0	0	0	0	2	5	0	0	0
91	Bolliet	Marine	FRA	6	96	52.6	0.3	0	0	0	0	0	0	0	0	1	4	1	0	0
92	Kinnunen	Nastassia	BLR	6	95	50.0	0.3	0	0	0	0	0	0	0	0	1	5	0	0	0
93	Owada	Itsuka	JPN	9	93	62.8	0.6	0	0	0	0	0	0	0	0	1	7	1	0	0
94	Vinogradova	Ekaterina	ARM	9	92	48.2	0.6	0	0	0	0	0	0	0	0	1	5	1	2	0
95	Lightfoot	Amanda	GBR	11	90	66.6	0.7	0	0	0	0	0	0	0	0	1	9	1	0	0
96	Schwabl	Iris	AUT	5	88	65.0	2.0	0	0	0	0	0	0	0	0	1	4	0	0	0
97	Brice	Anete	LAT	2		95.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
98	Nafranovich	Iryna	BLR	1		95.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
99	Laari	Sanna	FIN	1		94.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
100	Kocergina	Natalja	LTU	2		93.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
101	Camenscic	Alexandra	MDA	4		93.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
102	Karisik-Kosarac	Tanja	BIH	2		93.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
103	Kim	Seora	KOR	3		91.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
104	Sabaliauskiene	Aliona	LTU	3		89.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
105	Hanni	Sirli	EST	6		88.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
106	Prekopova	Natalia	SVK	5		88.0	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
107	Liu	Yuan-Yuan	CHN	2		86.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
108	Azegami	Naoko	JPN	4		86.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
109	Potton	Fay	GBR	2		86.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
110	Chu	Kyoung-Mi	KOR	3		85.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
111	Siltakorpi	Annukka	FIN	4		85.3	0.0	0	0	0	0	0	0	0	0	0	3	0	1	0
112	Padial Hernandez	Victoria	ESP	4		84.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
113	Murphy	Sarah	NZL	9		83.7	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
114	Wang	Yue	CHN	6		82.2	0.0	0	0	0	0	0	0	0	0	0	5	0	1	0
115	Halinarova	Martina	SVK	4		81.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
116	Dimitrova	Niya	BUL	4		80.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
117	Juskane	Zanna	LAT	12		80.3	0.0	0	0	0	0	0	0	0	0	0	11	0	1	0
118	Piton	Karolina	POL	3		80.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
119	Walker	Adele	GBR	4		80.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
120	Sloof	Chardine	NED	1		80.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
121	Viigipuu	Kristel	EST	4		79.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
122	Jo	In-Hee	KOR	9		79.3	0.0	0	0	0	0	0	0	0	0	0	8	0	1	0
123	Talkach	Ala	BLR	3		78.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
124	Kalinova	Lubomira	SVK	5		78.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
125	Moerkve	Jori	NOR	1		78.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
126	Zvaricova	Veronika	CZE	6		76.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
127	Chrapanova	Martina	SVK	9		75.6	0.0	0	0	0	0	0	0	0	0	0	8	0	1	0
128	Schultz	Melanie	CAN	3		74.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
129	Isaksen	Kjersti	NOR	1		74.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
130	Schrempf	Romana	AUT	7		73.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
131	Toivanen	Laura	FIN	5		73.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
132	Repo	Sarianna	FIN	7		72.7	0.0	0	0	0	0	0	0	0	0	0	6	1	0	0
133	Dong	Xue	CHN	3		72.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
134	Krumina	Gerda	LAT	7		72.6	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
135	Jones	Nerys	GBR	2		72.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
136	Abe	Natsuko	JPN	7		71.9	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
137	Song	Chaoqing	CHN	5		71.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
138	Pysarenko	Lyudmyla	UKR	6		71.0	0.0	0	0	0	0	0	0	0	0	0	5	1	0	0
139	Yurlova	Daria	EST	2		70.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
140	Piscoran	Luminita	ROU	17		70.5	0.0	0	0	0	0	0	0	0	0	0	15	2	0	0
141	Lebedeva	Anna	KAZ	9		70.4	0.0	0	0	0	0	0	0	0	0	0	9	0	0	0
142	Gasparin	Elisa	SUI	6		69.0	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
143	Domeij	Sofia	SWE	3		69.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
144	Larsson	Emelie	SWE	3		68.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
145	Karasevych	Nina	UKR	2		67.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
146	Johanidesova	Lea	CZE	2		65.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
147	Forika	Reka	ROU	16		65.4	0.0	0	0	0	0	0	0	0	0	0	14	2	0	0
148	Mun	Jihee	KOR	11		64.4	0.0	0	0	0	0	0	0	0	0	0	10	1	0	0
149	Crawford	Rosanna	CAN	10		63.7	0.0	0	0	0	0	0	0	0	0	0	9	1	0	0
150	Barnes	Tracy	USA	1		63.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
151	Rogstad	Solveig	NOR	1		63.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
152	Yordanova	Emiliya	BUL	13		60.9	0.0	0	0	0	0	0	0	0	0	0	12	1	0	0
153	Cook	Annelies	USA	4		60.0	0.0	0	0	0	0	0	0	0	0	0	3	1	0	0
154	Landheim	Bente	NOR	2		49.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
155	Eckhoff	Tiril	NOR	2		47.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
156	Tokareva	Anastasia	RUS	2		46.0	0.0	0	0	0	0	0	0	0	0	0	1	1	0	0
