No	Family Name	Given Name	Nation	Races	"World CupRank"	"Rank(avg)"	"Points(avg)"	Wins	2nd	3rd	Podiums	Top5s	Top10s	Top20s	Top30s	Top40s	>40	LAP	DNF	DSQ
80	Vuillermoz	Rene Laurent	ITA	12	76	43.1	3.3	0	0	0	0	0	0	0	1	5	7	0	0	0
81	Nagai	Junji	JPN	13	93	55.4	1.3	0	0	0	0	0	0	0	1	4	9	0	0	0
82	Novikov	Sergey	BLR	14	86	54.2	1.9	0	0	0	0	0	0	0	1	4	10	0	0	0
83	Pinter	Friedrich	AUT	12	82	46.3	2.5	0	0	0	0	0	0	0	1	4	8	0	0	0
84	Stebler	Christian	SUI	16	81	58.4	1.9	0	0	0	0	0	0	0	1	4	12	0	0	0
85	Chervyakov	Alexandr	KAZ	11	78	53.1	3.1	0	0	0	0	0	0	0	1	4	7	0	0	0
86	Antila	Timo	FIN	10	77	47.9	3.7	0	0	0	0	0	0	0	1	4	6	0	0	0
87	Tobreluts	Indrek	EST	13	84	55.3	2.1	0	0	0	0	0	0	0	1	3	10	0	0	0
88	Pryma	Roman	UKR	9	80	53.7	3.6	0	0	0	0	0	0	0	1	3	6	0	0	0
89	Ren	Long	CHN	10	94	59.2	1.6	0	0	0	0	0	0	0	1	2	8	0	0	0
90	Lesser	Erik	GER	2	91	32.0	9.0	0	0	0	0	0	0	0	1	2	0	0	0	0
91	Frei	Thomas	SUI	9	89	57.4	2.1	0	0	0	0	0	0	0	1	2	6	0	1	0
92	Kazar	Matej	SVK	10	83	54.7	2.8	0	0	0	0	0	0	0	1	2	8	0	0	0
93	Savitskiy	Yan	KAZ	5	90	65.6	3.8	0	0	0	0	0	0	0	1	1	4	0	0	0
94	Batiuk	Oleksandr	UKR	8	99	59.5	1.1	0	0	0	0	0	0	0	0	2	6	0	0	0
95	Puurunen	Paavo	FIN	8	97	44.8	1.1	0	0	0	0	0	0	0	0	2	6	0	0	0
96	Szczurek	Lukasz	POL	15	96	61.1	0.8	0	0	0	0	0	0	0	0	2	13	0	0	0
97	Rupnik	Vasja	SLO	13	95	64.3	1.1	0	0	0	0	0	0	0	0	2	11	0	0	0
98	Jonsson	Magnus	SWE	16	92	53.6	1.1	0	0	0	0	0	0	0	0	2	14	0	0	0
99	Arwidson	Tobias	SWE	5	108	53.6	0.2	0	0	0	0	0	0	0	0	1	4	0	0	0
100	Kilchytskyy	Vitaliy	UKR	4	107	46.3	0.3	0	0	0	0	0	0	0	0	1	3	0	0	0
101	Zhang	Chengye	CHN	4	106	54.3	0.3	0	0	0	0	0	0	0	0	1	3	0	0	0
102	Joller	Ivan	SUI	5	105	53.0	0.6	0	0	0	0	0	0	0	0	1	4	0	0	0
103	Smith	Nathan	CAN	12	104	59.9	0.3	0	0	0	0	0	0	0	0	1	11	0	0	0
104	Isa	Hidenori	JPN	10	103	58.6	0.4	0	0	0	0	0	0	0	0	1	9	0	0	0
105	Martinelli	Christian	ITA	2	102	48.0	2.5	0	0	0	0	0	0	0	0	1	1	0	0	0
106	Chepelin	Vladimir	BLR	8	101	56.9	0.6	0	0	0	0	0	0	0	0	1	7	0	0	0
107	Grossegger	Sven	AUT	3	100	49.0	2.0	0	0	0	0	0	0	0	0	1	2	0	0	0
108	Simocko	Dusan	SVK	10	98	67.6	0.9	0	0	0	0	0	0	0	0	1	9	0	0	0
109	Crnkovic	Tomislav	CRO	2		122.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
110	Lopatic	Stefan	BIH	2		121.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
111	Efe	Recep	TUR	2		121.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
112	Jeremic	Nikola	SRB	2		120.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
113	Butkovic	Dino	CRO	2		119.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
114	Allanson	Simon	GBR	1		118.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
115	Damjanovski	Darko	MKD	2		116.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
116	Kristoffersen	Kristian	GRL	2		115.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
117	Olsen	Aqqaluartaa	GRL	2		114.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
118	Pinzaru	Victor	MDA	2		113.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
119	Lee	Kwangro	KOR	2		112.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
120	Icoski	Gjorgji	MKD	2		112.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
121	Muskatal	Istvan	HUN	3		110.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
122	Kosarac	Nemanja	BIH	2		109.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
123	Lavrinovic	Aleksandr	LTU	2		108.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
124	Trifonov	Alexandr	KAZ	1		106.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
125	Slettemark	Oystein	GRL	2		105.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
126	Ustuntas	Ahmet	TUR	2		104.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
127	Gibson	Carl	GBR	1		104.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
128	Hodzic	Edin	SRB	3		103.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
129	Tadejevic	Zvonimir	CRO	5		102.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
130	Gombos	Karoly	HUN	4		100.7	0.0	0	0	0	0	0	0	0	0	0	3	0	1	0
131	Puzulis	Rolands	LAT	2		98.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
132	Faur	Remus	ROU	5		97.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
133	Sloof	Lucien	NED	2		96.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
134	Lee	Jung-Sik	KOR	2		96.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
135	Gavrila	Stefan	ROU	1		96.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
136	Praulitis	Toms	LAT	3		95.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
137	Lee	Suyoung	KOR	5		93.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
138	Rastic	Damir	SRB	10		93.3	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
139	Jun	Jeuk	KOR	7		92.4	0.0	0	0	0	0	0	0	0	0	0	7	0	0	0
140	Hakala	Matti	FIN	2		92.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
141	Berzins	Janis	LAT	3		91.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
142	Zlatev	Ivan	BUL	1		91.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
143	Kazar	Peter	SVK	1		90.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
144	Witek	Lukasz	POL	2		89.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
145	Currier	Russell	USA	5		88.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
146	Remmelg	Martin	EST	1		88.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
147	Kane	Kevin	GBR	6		87.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
148	Almoukov	Alexei	AUS	11		87.3	0.0	0	0	0	0	0	0	0	0	0	11	0	0	0
149	Li	Zhonghai	CHN	3		87.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
150	Petrovic	Milanko	SRB	14		86.6	0.0	0	0	0	0	0	0	0	0	0	14	0	0	0
151	Zlatkauskas	Karolis	LTU	2		86.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
152	Beyer	Pete	GBR	5		86.0	0.0	0	0	0	0	0	0	0	0	0	4	0	1	0
153	Taschler	Daniel	ITA	1		85.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
154	Gerbacea	Roland	ROU	8		84.8	0.0	0	0	0	0	0	0	0	0	0	8	0	0	0
155	Kenanov	Miroslav	BUL	4		80.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
156	Ehrhart	Ludwig	FRA	3		80.7	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
157	Jean	Frederic	FRA	2		80.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
158	Koiv	Kauri	EST	6		80.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
159	Abe	Satoru	JPN	4		80.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
160	Dokl	Peter	SLO	6		79.7	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
161	Andresen	Frode	NOR	3		79.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
162	Orpana	Sami	FIN	2		79.0	0.0	0	0	0	0	0	0	0	0	0	1	0	1	0
163	Lee	Inbok	KOR	1		79.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
164	Inomata	Kazuya	JPN	5		78.8	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
165	Kobus	Miroslaw	POL	6		78.2	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
166	Plywaczyk	Krzysztof	POL	10		78.1	0.0	0	0	0	0	0	0	0	0	0	9	0	1	0
167	Keneshev	Dias	KAZ	4		78.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
168	Otcenas	Martin	SVK	6		76.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
169	Boeckli	Claudio	SUI	4		75.5	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
170	Toivanen	Ahti	FIN	5		75.4	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
171	Bril	Grzegorz	POL	2		75.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
172	Jackson	Lee-Steve	GBR	13		74.8	0.0	0	0	0	0	0	0	0	0	0	13	0	0	0
173	Hauser	Michael	AUT	2		74.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
174	Syman	Alexandr	BLR	4		74.3	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
175	Laponder	Marcel	GBR	3		73.5	0.0	0	0	0	0	0	0	0	0	0	2	1	0	0
176	Narusk	Priit	EST	6		73.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
177	Kantanen	Janne	FIN	2		71.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
178	Naumik	Sergey	KAZ	4		70.8	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
179	Teela	Jeremy	USA	10		70.4	0.0	0	0	0	0	0	0	0	0	0	10	0	0	0
180	Hall	Zach	USA	1		70.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
181	Iliev	Vladimir	BUL	12		69.9	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
182	Alenishko	Vladimir	BLR	6		69.3	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
183	Vasilyev	Victor	RUS	1		68.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
184	Yaroshenko	Dmitri	RUS	1		68.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
185	Steptsenko	Danil	EST	4		67.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
186	Eng	Martin	NOR	1		67.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
187	Dombrovski	Karol	LTU	1		65.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
188	Ushakov	Artem	RUS	2		65.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
189	Viks	Priit	EST	12		64.4	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
190	Kaukenas	Tomas	LTU	3		64.3	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
191	Bogdanov	Martin	BUL	6		63.2	0.0	0	0	0	0	0	0	0	0	0	5	1	0	0
192	Armgren	Ted	SWE	5		61.2	0.0	0	0	0	0	0	0	0	0	0	5	0	0	0
193	Siemakov	Volodymyr	RUS	1		61.0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0
194	Bedard	Marc Andre	CAN	4		61.0	0.0	0	0	0	0	0	0	0	0	0	4	0	0	0
195	Hafsas	Ronny	NOR	2		60.0	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
196	Windisch	Dominik	ITA	2		59.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
197	Valiullin	Rustam	BLR	12		57.3	0.0	0	0	0	0	0	0	0	0	0	12	0	0	0
198	Kolos	Oleksandr	UKR	3		56.0	0.0	0	0	0	0	0	0	0	0	0	3	0	0	0
199	Cola	Mattia	ITA	2		54.5	0.0	0	0	0	0	0	0	0	0	0	2	0	0	0
200	Reiter	Michael	AUT	6		52.5	0.0	0	0	0	0	0	0	0	0	0	6	0	0	0
