"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Finland","2008","Total","July","Data tabulated by year of occurrence","Final figure, complete","2009","5258","1"
"Finland","2008","Total","August","Data tabulated by year of occurrence","Final figure, complete","2009","5123","1"
"Finland","2008","Total","September","Data tabulated by year of occurrence","Final figure, complete","2009","5031","1"
"Finland","2008","Total","October","Data tabulated by year of occurrence","Final figure, complete","2009","5002","1"
"Finland","2008","Total","November","Data tabulated by year of occurrence","Final figure, complete","2009","4604","1"
"Finland","2008","Total","December","Data tabulated by year of occurrence","Final figure, complete","2009","4561","1"
"Finland","2008","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2009","0","1"
"Finland","2007","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2008","58729","1"
"Finland","2007","Total","January","Data tabulated by year of occurrence","Final figure, complete","2008","5009","1"
"Finland","2007","Total","February","Data tabulated by year of occurrence","Final figure, complete","2008","4465","1"
"Finland","2007","Total","March","Data tabulated by year of occurrence","Final figure, complete","2008","5079","1"
"Finland","2007","Total","April","Data tabulated by year of occurrence","Final figure, complete","2008","4906","1"
"Finland","2007","Total","May","Data tabulated by year of occurrence","Final figure, complete","2008","5175","1"
"Finland","2007","Total","June","Data tabulated by year of occurrence","Final figure, complete","2008","4878","1"
"Finland","2007","Total","July","Data tabulated by year of occurrence","Final figure, complete","2008","5049","1"
"Finland","2007","Total","August","Data tabulated by year of occurrence","Final figure, complete","2008","5191","1"
"Finland","2007","Total","September","Data tabulated by year of occurrence","Final figure, complete","2008","4921","1"
"Finland","2007","Total","October","Data tabulated by year of occurrence","Final figure, complete","2008","4886","1"
"Finland","2007","Total","November","Data tabulated by year of occurrence","Final figure, complete","2008","4598","1"
"Finland","2007","Total","December","Data tabulated by year of occurrence","Final figure, complete","2008","4572","1"
"Finland","2007","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2008","0","1"
"Finland","2006","Total","January - March","Data tabulated by year of occurrence","Provisional figure","2006","14694",""
"Finland","2006","Total","April - June","Data tabulated by year of occurrence","Provisional figure","2006","14945",""
"Finland","2006","Total","July - September","Data tabulated by year of occurrence","Provisional figure","2006","15166",""
"Finland","2006","Total","October - December","Data tabulated by year of occurrence","Provisional figure","2006","14038",""
"Finland","2005","Total","January - March","Data tabulated by year of occurrence","Provisional figure","2005","14003",""
"Finland","2005","Total","April - June","Data tabulated by year of occurrence","Provisional figure","2005","14683",""
"Finland","2005","Total","July - September","Data tabulated by year of occurrence","Provisional figure","2005","15212",""
"Finland","2005","Total","October - December","Data tabulated by year of occurrence","Provisional figure","2005","13847",""
"Finland","2004","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2005","57758","1"
"Finland","2004","Total","January","Data tabulated by year of occurrence","Final figure, complete","2005","4605","1"
"Finland","2004","Total","February","Data tabulated by year of occurrence","Final figure, complete","2005","4559","1"
